#ACCESSION	ORGANISM	START	END	DETECTION
NZ_CP010113.1	Mycobacterium avium	1101025	1106800	Islandpick
NZ_CP010113.1	Mycobacterium avium	1106936	1112376	Islandpick
NZ_CP010113.1	Mycobacterium avium	1114826	1120109	Islandpick
NZ_CP010113.1	Mycobacterium avium	1802525	1812272	Islandpick
NZ_CP010113.1	Mycobacterium avium	2310145	2315483	Islandpick
NZ_CP010113.1	Mycobacterium avium	4049201	4055797	Islandpick
NZ_CP010114.1	Mycobacterium avium	54716	63593	Islandpick
NZ_CP010114.1	Mycobacterium avium	597114	602906	Islandpick
NZ_CP010114.1	Mycobacterium avium	1804620	1814399	Islandpick
NZ_CP010114.1	Mycobacterium avium	2312817	2318155	Islandpick
NZ_CP010114.1	Mycobacterium avium	4053764	4060280	Islandpick
NZ_CP010114.1	Mycobacterium avium	4222256	4227088	Islandpick
NZ_CP015495.1	Mycobacterium avium	1866572	1871926	Islandpick
NZ_CP015495.1	Mycobacterium avium	2378825	2386434	Islandpick
NZ_CP015495.1	Mycobacterium avium	3081825	3098230	Islandpick
NZ_CP015495.1	Mycobacterium avium	3600404	3614071	Islandpick
NZ_CP015495.1	Mycobacterium avium	4146124	4159605	Islandpick
NZ_CP015495.1	Mycobacterium avium	4159963	4170905	Islandpick
NZ_CP015495.1	Mycobacterium avium	4171397	4181241	Islandpick
NZ_CP016396.1	Mycobacterium avium	983326	990925	Islandpick
NZ_CP016396.1	Mycobacterium avium	1958399	1962929	Islandpick
NZ_CP018363.1	Mycobacterium avium	598895	603944	Islandpick
NZ_CP018363.1	Mycobacterium avium	604079	608671	Islandpick
NZ_CP018363.1	Mycobacterium avium	796126	800585	Islandpick
NZ_CP018363.1	Mycobacterium avium	822732	827488	Islandpick
NZ_CP018363.1	Mycobacterium avium	928081	933335	Islandpick
NZ_CP018363.1	Mycobacterium avium	941856	947133	Islandpick
NZ_CP018363.1	Mycobacterium avium	956355	963263	Islandpick
NZ_CP018363.1	Mycobacterium avium	968460	972904	Islandpick
NZ_CP018363.1	Mycobacterium avium	1019571	1029456	Islandpick
NZ_CP018363.1	Mycobacterium avium	1680739	1687901	Islandpick
NZ_CP018363.1	Mycobacterium avium	1904341	1911245	Islandpick
NZ_CP018363.1	Mycobacterium avium	1948219	1957152	Islandpick
NZ_CP018363.1	Mycobacterium avium	2402873	2409027	Islandpick
NZ_CP018363.1	Mycobacterium avium	2456544	2468154	Islandpick
NZ_CP018363.1	Mycobacterium avium	2479057	2488222	Islandpick
NZ_CP018363.1	Mycobacterium avium	2969968	2986883	Islandpick
NZ_CP018363.1	Mycobacterium avium	2996798	3003485	Islandpick
NZ_CP018363.1	Mycobacterium avium	3482709	3487902	Islandpick
NZ_CP018363.1	Mycobacterium avium	4425149	4438854	Islandpick
NC_008769.1	Mycobacterium bovis	2247918	2252376	Islandpick
NC_012207.1	Mycobacterium microti	2240696	2245154	Islandpick
NC_016804.1	Mycobacterium bovis	2227283	2231741	Islandpick
NC_020245.2	Mycobacterium bovis	2217563	2222021	Islandpick
NZ_AM412059.1	Mycobacterium bovis	2240622	2245080	Islandpick
NZ_CP008744.1	Mycobacterium bovis	2228061	2232519	Islandpick
NZ_CP012095.1	Mycobacterium bovis	1414145	1418528	Islandpick
NZ_CP009243.1	Mycobacterium bovis	2240699	2245157	Islandpick
NZ_CP013741.1	Mycobacterium bovis	2240995	2245453	Islandpick
NZ_CP014566.1	Mycobacterium bovis	2240694	2245152	Islandpick
NC_015848.1	Mycobacterium canettii	2253535	2263007	Islandpick
NC_015848.1	Mycobacterium canettii	4141509	4147090	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	2021016	2029199	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	2032228	2036285	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	2036392	2047845	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	3166327	3177429	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	4162789	4168083	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	4699222	4703540	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	5139287	5145832	Islandpick
NZ_CP011269.1	Mycobacterium fortuitum	5153834	5159280	Islandpick
NC_009338.1	Mycobacterium gilvum	963214	969150	Islandpick
NC_009338.1	Mycobacterium gilvum	2938776	2946048	Islandpick
NC_009338.1	Mycobacterium gilvum	2979533	2984812	Islandpick
NC_009338.1	Mycobacterium gilvum	2989732	2994077	Islandpick
NC_009338.1	Mycobacterium gilvum	2998733	3003332	Islandpick
NC_009338.1	Mycobacterium gilvum	3041919	3049186	Islandpick
NC_009338.1	Mycobacterium gilvum	3374563	3382008	Islandpick
NC_009338.1	Mycobacterium gilvum	3383275	3387555	Islandpick
NC_009338.1	Mycobacterium gilvum	4883166	4889615	Islandpick
NC_009338.1	Mycobacterium gilvum	4935561	4940031	Islandpick
NC_009338.1	Mycobacterium gilvum	5068617	5074820	Islandpick
NC_009338.1	Mycobacterium gilvum	5076067	5083283	Islandpick
NC_014814.1	Mycobacterium gilvum	896009	902810	Islandpick
NC_014814.1	Mycobacterium gilvum	1405734	1411221	Islandpick
NC_014814.1	Mycobacterium gilvum	2613640	2618457	Islandpick
NC_014814.1	Mycobacterium gilvum	2620675	2632453	Islandpick
NC_014814.1	Mycobacterium gilvum	4303265	4309863	Islandpick
NC_014814.1	Mycobacterium gilvum	4809389	4821878	Islandpick
NC_014814.1	Mycobacterium gilvum	4831741	4840889	Islandpick
NC_014814.1	Mycobacterium gilvum	5475292	5484631	Islandpick
NC_018612.1	Mycobacterium indicus	104001	108729	Islandpick
NC_018612.1	Mycobacterium indicus	129198	134637	Islandpick
NC_018612.1	Mycobacterium indicus	177449	184914	Islandpick
NC_018612.1	Mycobacterium indicus	194446	204597	Islandpick
NC_018612.1	Mycobacterium indicus	1725240	1729850	Islandpick
NC_018612.1	Mycobacterium indicus	2578498	2585393	Islandpick
NC_018612.1	Mycobacterium indicus	3035342	3039822	Islandpick
NC_018612.1	Mycobacterium indicus	3071647	3080529	Islandpick
NC_018612.1	Mycobacterium indicus	3103734	3111952	Islandpick
NC_018612.1	Mycobacterium indicus	3150621	3158771	Islandpick
NC_016948.1	Mycobacterium intracellulare	1739714	1753181	Islandpick
NC_016948.1	Mycobacterium intracellulare	1765307	1780326	Islandpick
NC_016948.1	Mycobacterium intracellulare	1782793	1788027	Islandpick
NC_016948.1	Mycobacterium intracellulare	1789991	1796174	Islandpick
NC_016948.1	Mycobacterium intracellulare	1800768	1807793	Islandpick
NC_016948.1	Mycobacterium intracellulare	2040935	2045968	Islandpick
NC_016948.1	Mycobacterium intracellulare	2938877	2947603	Islandpick
NC_016948.1	Mycobacterium intracellulare	2948160	2953662	Islandpick
NC_016948.1	Mycobacterium intracellulare	2954710	2983505	Islandpick
NC_016948.1	Mycobacterium intracellulare	2983558	2989757	Islandpick
NC_016948.1	Mycobacterium intracellulare	2991368	3024630	Islandpick
NC_016948.1	Mycobacterium intracellulare	3024753	3032621	Islandpick
NC_016948.1	Mycobacterium intracellulare	3032843	3038487	Islandpick
NC_016948.1	Mycobacterium intracellulare	3042323	3049331	Islandpick
NC_016948.1	Mycobacterium intracellulare	3055428	3068616	Islandpick
NC_016948.1	Mycobacterium intracellulare	3073836	3079478	Islandpick
NC_016948.1	Mycobacterium intracellulare	3079547	3087672	Islandpick
NC_016948.1	Mycobacterium intracellulare	3088295	3101522	Islandpick
NC_016948.1	Mycobacterium intracellulare	3108340	3115660	Islandpick
NC_016948.1	Mycobacterium intracellulare	3125149	3129884	Islandpick
NC_016948.1	Mycobacterium intracellulare	3132795	3139060	Islandpick
NC_016948.1	Mycobacterium intracellulare	4404009	4408900	Islandpick
NC_016946.1	Mycobacterium intracellulare	1066226	1079077	Islandpick
NC_016946.1	Mycobacterium intracellulare	1316030	1322299	Islandpick
NC_016946.1	Mycobacterium intracellulare	1384071	1393447	Islandpick
NC_016946.1	Mycobacterium intracellulare	1434855	1439490	Islandpick
NC_016946.1	Mycobacterium intracellulare	1499055	1508528	Islandpick
NC_016946.1	Mycobacterium intracellulare	1509457	1515610	Islandpick
NC_016946.1	Mycobacterium intracellulare	1516835	1521789	Islandpick
NC_016946.1	Mycobacterium intracellulare	1526175	1530904	Islandpick
NC_016946.1	Mycobacterium intracellulare	1550473	1560159	Islandpick
NC_016946.1	Mycobacterium intracellulare	2153560	2164875	Islandpick
NC_016946.1	Mycobacterium intracellulare	3607763	3617094	Islandpick
NC_016946.1	Mycobacterium intracellulare	4170010	4175436	Islandpick
NC_016946.1	Mycobacterium intracellulare	4944255	4964287	Islandpick
NC_016947.1	Mycobacterium intracellulare	1316118	1320210	Islandpick
NC_016947.1	Mycobacterium intracellulare	1333339	1338992	Islandpick
NC_016947.1	Mycobacterium intracellulare	1358466	1363502	Islandpick
NC_016947.1	Mycobacterium intracellulare	1363550	1373928	Islandpick
NC_016947.1	Mycobacterium intracellulare	1379137	1385862	Islandpick
NC_016947.1	Mycobacterium intracellulare	1402453	1408388	Islandpick
NC_016947.1	Mycobacterium intracellulare	1411127	1420814	Islandpick
NC_016947.1	Mycobacterium intracellulare	1476498	1484734	Islandpick
NC_016947.1	Mycobacterium intracellulare	1495281	1508787	Islandpick
NC_016947.1	Mycobacterium intracellulare	1916869	1926491	Islandpick
NC_016947.1	Mycobacterium intracellulare	2428428	2436652	Islandpick
NC_016947.1	Mycobacterium intracellulare	4068983	4078026	Islandpick
NC_016947.1	Mycobacterium intracellulare	4510836	4515122	Islandpick
NZ_CP009499.1	Mycobacterium intracellulare	1379267	1385616	Islandpick
NZ_CP009499.1	Mycobacterium intracellulare	1385907	1391946	Islandpick
NZ_CP009499.1	Mycobacterium intracellulare	1393248	1400209	Islandpick
NZ_CP009499.1	Mycobacterium intracellulare	1443213	1449301	Islandpick
NZ_CP009499.1	Mycobacterium intracellulare	1463129	1467227	Islandpick
NC_020133.1	Mycobacterium liflandii	265412	271987	Islandpick
NC_020133.1	Mycobacterium liflandii	369316	384357	Islandpick
NC_020133.1	Mycobacterium liflandii	1061392	1066211	Islandpick
NC_020133.1	Mycobacterium liflandii	1066382	1070766	Islandpick
NC_020133.1	Mycobacterium liflandii	1079929	1087788	Islandpick
NC_020133.1	Mycobacterium liflandii	1087949	1095925	Islandpick
NC_020133.1	Mycobacterium liflandii	1105399	1111917	Islandpick
NC_020133.1	Mycobacterium liflandii	2430196	2438899	Islandpick
NC_020133.1	Mycobacterium liflandii	3884365	3891168	Islandpick
NC_020133.1	Mycobacterium liflandii	3892357	3901455	Islandpick
NC_020133.1	Mycobacterium liflandii	5483744	5491205	Islandpick
NC_020133.1	Mycobacterium liflandii	5491767	5497105	Islandpick
NC_020133.1	Mycobacterium liflandii	5498804	5503794	Islandpick
NC_020133.1	Mycobacterium liflandii	5972353	5976600	Islandpick
NC_010612.1	Mycobacterium marinum	1704176	1708969	Islandpick
NC_010612.1	Mycobacterium marinum	1709505	1714615	Islandpick
NC_010612.1	Mycobacterium marinum	1724195	1733060	Islandpick
NC_010612.1	Mycobacterium marinum	1751152	1757054	Islandpick
NC_010612.1	Mycobacterium marinum	1917087	1922405	Islandpick
NC_010612.1	Mycobacterium marinum	2568930	2576299	Islandpick
NC_010612.1	Mycobacterium marinum	3748855	3755904	Islandpick
NC_010612.1	Mycobacterium marinum	3756227	3762618	Islandpick
NC_010612.1	Mycobacterium marinum	3863824	3880431	Islandpick
NC_010612.1	Mycobacterium marinum	4013985	4019004	Islandpick
NC_010612.1	Mycobacterium marinum	4156280	4167564	Islandpick
NC_010612.1	Mycobacterium marinum	4405711	4410957	Islandpick
NC_010612.1	Mycobacterium marinum	4412210	4426426	Islandpick
NC_010612.1	Mycobacterium marinum	4658255	4674361	Islandpick
NC_010612.1	Mycobacterium marinum	4676603	4682604	Islandpick
NC_010612.1	Mycobacterium marinum	4682664	4687282	Islandpick
NC_010612.1	Mycobacterium marinum	4687697	4692150	Islandpick
NC_010612.1	Mycobacterium marinum	4692635	4708008	Islandpick
NC_010612.1	Mycobacterium marinum	4708110	4714294	Islandpick
NC_010612.1	Mycobacterium marinum	4714347	4720844	Islandpick
NC_010612.1	Mycobacterium marinum	4817155	4869672	Islandpick
NC_010612.1	Mycobacterium marinum	5464832	5470768	Islandpick
NC_010612.1	Mycobacterium marinum	5628721	5632743	Islandpick
NC_010612.1	Mycobacterium marinum	5632994	5637900	Islandpick
NC_010612.1	Mycobacterium marinum	6343363	6351751	Islandpick
NC_010612.1	Mycobacterium marinum	6351885	6355897	Islandpick
NZ_HG917972.2	Mycobacterium marinum	643980	648649	Islandpick
NZ_HG917972.2	Mycobacterium marinum	1793303	1797397	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3273849	3277995	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3626802	3633302	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3663402	3673417	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3674449	3684753	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3698899	3715494	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3835022	3841534	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3985159	3989610	Islandpick
NZ_HG917972.2	Mycobacterium marinum	3989672	3998229	Islandpick
NZ_HG917972.2	Mycobacterium marinum	4099808	4103986	Islandpick
NZ_HG917972.2	Mycobacterium marinum	4108642	4112731	Islandpick
NZ_HG917972.2	Mycobacterium marinum	4149721	4153739	Islandpick
NZ_HG917972.2	Mycobacterium marinum	4250680	4256532	Islandpick
NZ_HG917972.2	Mycobacterium marinum	5330772	5345904	Islandpick
NZ_HG917972.2	Mycobacterium marinum	5763699	5770420	Islandpick
NZ_HG917972.2	Mycobacterium marinum	6051107	6059558	Islandpick
NC_008596.1	Mycobacterium smegmatis	1365550	1371256	Islandpick
NC_008596.1	Mycobacterium smegmatis	1812399	1820825	Islandpick
NC_008596.1	Mycobacterium smegmatis	2213218	2219747	Islandpick
NC_008596.1	Mycobacterium smegmatis	2220343	2225047	Islandpick
NC_008596.1	Mycobacterium smegmatis	2240261	2245532	Islandpick
NC_008596.1	Mycobacterium smegmatis	2346162	2359052	Islandpick
NC_008596.1	Mycobacterium smegmatis	3418040	3432235	Islandpick
NC_008596.1	Mycobacterium smegmatis	3432777	3440251	Islandpick
NC_008596.1	Mycobacterium smegmatis	3512416	3517263	Islandpick
NC_008596.1	Mycobacterium smegmatis	3984926	3989375	Islandpick
NC_008596.1	Mycobacterium smegmatis	3989429	4004162	Islandpick
NC_008596.1	Mycobacterium smegmatis	4004171	4009453	Islandpick
NC_008596.1	Mycobacterium smegmatis	4020358	4025875	Islandpick
NC_008596.1	Mycobacterium smegmatis	4045809	4053006	Islandpick
NC_008596.1	Mycobacterium smegmatis	4055127	4067185	Islandpick
NC_008596.1	Mycobacterium smegmatis	4079784	4085386	Islandpick
NC_008596.1	Mycobacterium smegmatis	4085407	4094673	Islandpick
NC_008596.1	Mycobacterium smegmatis	4103162	4122920	Islandpick
NC_008596.1	Mycobacterium smegmatis	4128852	4136975	Islandpick
NC_008596.1	Mycobacterium smegmatis	4137683	4145808	Islandpick
NC_008596.1	Mycobacterium smegmatis	4156652	4164755	Islandpick
NC_008596.1	Mycobacterium smegmatis	4166014	4184674	Islandpick
NC_008596.1	Mycobacterium smegmatis	4215800	4221555	Islandpick
NC_008596.1	Mycobacterium smegmatis	4222087	4229204	Islandpick
NC_008596.1	Mycobacterium smegmatis	4231102	4237978	Islandpick
NC_008596.1	Mycobacterium smegmatis	4456378	4460440	Islandpick
NC_008596.1	Mycobacterium smegmatis	4483638	4488158	Islandpick
NC_008596.1	Mycobacterium smegmatis	4523825	4528926	Islandpick
NC_008596.1	Mycobacterium smegmatis	5445860	5450834	Islandpick
NC_008596.1	Mycobacterium smegmatis	6029728	6034696	Islandpick
NC_008596.1	Mycobacterium smegmatis	6681133	6686000	Islandpick
NC_008596.1	Mycobacterium smegmatis	6841405	6846558	Islandpick
NC_008596.1	Mycobacterium smegmatis	6877882	6886927	Islandpick
NC_008596.1	Mycobacterium smegmatis	6906311	6912094	Islandpick
NC_008596.1	Mycobacterium smegmatis	6921790	6933116	Islandpick
NC_018289.1	Mycobacterium smegmatis	1367164	1372870	Islandpick
NC_018289.1	Mycobacterium smegmatis	1814013	1822439	Islandpick
NC_018289.1	Mycobacterium smegmatis	1989686	1994206	Islandpick
NC_018289.1	Mycobacterium smegmatis	2214831	2221360	Islandpick
NC_018289.1	Mycobacterium smegmatis	2221956	2226661	Islandpick
NC_018289.1	Mycobacterium smegmatis	2241875	2247146	Islandpick
NC_018289.1	Mycobacterium smegmatis	2347775	2360665	Islandpick
NC_018289.1	Mycobacterium smegmatis	3413133	3418596	Islandpick
NC_018289.1	Mycobacterium smegmatis	3419652	3433848	Islandpick
NC_018289.1	Mycobacterium smegmatis	3434390	3441864	Islandpick
NC_018289.1	Mycobacterium smegmatis	3514029	3518876	Islandpick
NC_018289.1	Mycobacterium smegmatis	3986537	3990986	Islandpick
NC_018289.1	Mycobacterium smegmatis	3991040	4005773	Islandpick
NC_018289.1	Mycobacterium smegmatis	4005782	4011064	Islandpick
NC_018289.1	Mycobacterium smegmatis	4021969	4027486	Islandpick
NC_018289.1	Mycobacterium smegmatis	4047420	4054617	Islandpick
NC_018289.1	Mycobacterium smegmatis	4056738	4068796	Islandpick
NC_018289.1	Mycobacterium smegmatis	4081395	4086997	Islandpick
NC_018289.1	Mycobacterium smegmatis	4087018	4096284	Islandpick
NC_018289.1	Mycobacterium smegmatis	4104773	4124531	Islandpick
NC_018289.1	Mycobacterium smegmatis	4130463	4138586	Islandpick
NC_018289.1	Mycobacterium smegmatis	4139294	4147419	Islandpick
NC_018289.1	Mycobacterium smegmatis	4158263	4166366	Islandpick
NC_018289.1	Mycobacterium smegmatis	4167625	4186285	Islandpick
NC_018289.1	Mycobacterium smegmatis	4217411	4223166	Islandpick
NC_018289.1	Mycobacterium smegmatis	4223698	4230815	Islandpick
NC_018289.1	Mycobacterium smegmatis	4232713	4239589	Islandpick
NC_018289.1	Mycobacterium smegmatis	4457991	4462053	Islandpick
NC_018289.1	Mycobacterium smegmatis	4485251	4489771	Islandpick
NC_018289.1	Mycobacterium smegmatis	4525438	4530539	Islandpick
NC_018289.1	Mycobacterium smegmatis	5447472	5452694	Islandpick
NC_018289.1	Mycobacterium smegmatis	6682741	6687608	Islandpick
NC_018289.1	Mycobacterium smegmatis	6843013	6848166	Islandpick
NC_018289.1	Mycobacterium smegmatis	6879490	6888535	Islandpick
NC_018289.1	Mycobacterium smegmatis	6907919	6913702	Islandpick
NC_018289.1	Mycobacterium smegmatis	6923398	6934725	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	1365572	1371278	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	1812435	1820861	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	2213259	2219788	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	2220384	2225089	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	2240303	2245574	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	2346201	2359091	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	3411564	3417027	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	3417954	3432277	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	3432819	3437282	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	3512457	3517304	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	3984969	3989418	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	3989472	4004205	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4004214	4009496	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4020402	4025918	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4045850	4053046	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4055167	4067231	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4079830	4085432	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4085453	4094719	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4103208	4122966	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4128899	4137021	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4137729	4145855	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4156700	4164803	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4166062	4184722	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4215848	4221603	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4222135	4229252	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4231150	4238026	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4456428	4460490	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4483688	4488208	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	4523875	4528976	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	5445906	5450880	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	6029771	6034739	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	6681185	6686052	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	6841465	6846618	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	6877942	6886987	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	6906371	6912154	Islandpick
NZ_CP009494.1	Mycobacterium smegmatis	6921850	6933248	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	1365582	1371288	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	1812452	1820878	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	2213284	2219813	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	2220409	2225114	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	2240328	2245599	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	2346226	2359116	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	3411598	3417061	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	3418117	3423562	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	3432853	3440328	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	3512491	3517338	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	3985008	3989457	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	3989511	4004244	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4004253	4009535	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4020441	4025957	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4045889	4053085	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4055206	4067270	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4079869	4085471	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4085492	4094758	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4103247	4123005	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4128937	4137059	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4137767	4145893	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4156738	4164841	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4166100	4184760	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4215886	4221641	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4222173	4229290	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4231188	4238064	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4456466	4460528	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4483726	4488246	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	4523913	4529014	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	5445959	5450933	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	6029841	6034809	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	6681253	6686120	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	6841533	6846686	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	6878010	6887055	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	6906439	6912222	Islandpick
NZ_CP009495.1	Mycobacterium smegmatis	6921918	6933316	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	1365588	1371294	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	1812455	1820881	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	2213279	2219808	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	2220317	2225111	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	2240325	2245596	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	2346223	2359113	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	3411586	3417049	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	3417976	3432299	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	3432841	3440316	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	3512479	3517326	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	3984996	3989445	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	3989499	4004232	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4004241	4009523	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4020429	4025945	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4045877	4053073	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4055194	4067258	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4079857	4085459	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4085480	4094746	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4103235	4122993	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4128925	4137047	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4137755	4145881	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4156726	4184748	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4215874	4221629	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4222161	4229278	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4231176	4238052	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4456454	4460516	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4483714	4488234	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	4523901	4529002	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	5445941	5450915	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	6029809	6034777	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	6681218	6686085	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	6841498	6846651	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	6877975	6887020	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	6906404	6912187	Islandpick
NZ_CP009496.1	Mycobacterium smegmatis	6921883	6933281	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	602729	607129	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	1207074	1220399	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	1222663	1232752	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	1236238	1251755	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	2121163	2125702	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	3858193	3862246	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	4224319	4230088	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	4231115	4244466	Islandpick
NZ_LN831039.1	Mycobacterium smegmatis	6400692	6410163	Islandpick
NC_009077.1	Mycobacterium sp.	998585	1008945	Islandpick
NC_009077.1	Mycobacterium sp.	1008962	1017875	Islandpick
NC_009077.1	Mycobacterium sp.	2341389	2354355	Islandpick
NC_009077.1	Mycobacterium sp.	2360280	2369679	Islandpick
NC_009077.1	Mycobacterium sp.	4115777	4134445	Islandpick
