#ACCESSION	ORGANISM	START	END	DETECTION
NC_017545.1	Listeria monocytogenes	507290	524070	Dimob
NC_017544.1	Listeria monocytogenes	161540	172218	Dimob
NC_017544.1	Listeria monocytogenes	418869	443173	Dimob
NC_017544.1	Listeria monocytogenes	2305476	2361958	Dimob
NC_021829.2	Listeria monocytogenes J1-220	281353	294618	Dimob
NC_021829.2	Listeria monocytogenes J1-220	1011828	1042418	Dimob
NC_021829.2	Listeria monocytogenes J1-220	1895809	1907962	Dimob
NC_021829.2	Listeria monocytogenes J1-220	2109033	2153026	Dimob
NC_021829.2	Listeria monocytogenes J1-220	2824369	2859560	Dimob
NC_021829.2	Listeria monocytogenes J1-220	2865411	2884910	Dimob
NC_021830.2	Listeria monocytogenes	2717	12364	Dimob
NC_021830.2	Listeria monocytogenes	618814	634893	Dimob
NC_021830.2	Listeria monocytogenes	1047857	1059816	Dimob
NC_021830.2	Listeria monocytogenes	1364549	1406298	Dimob
NC_021830.2	Listeria monocytogenes	1672172	1697816	Dimob
NC_021830.2	Listeria monocytogenes	1975330	1989120	Dimob
NC_003210.1	Listeria monocytogenes	351459	374596	Dimob
NC_003210.1	Listeria monocytogenes	496381	520791	Dimob
NC_003210.1	Listeria monocytogenes	1131558	1161675	Dimob
NC_017529.1	Listeria monocytogenes	71438	110809	Dimob
NC_017529.1	Listeria monocytogenes	509445	516065	Dimob
NC_017529.1	Listeria monocytogenes	834002	843838	Dimob
NC_017529.1	Listeria monocytogenes	1231806	1281454	Dimob
NC_017529.1	Listeria monocytogenes	2167952	2181641	Dimob
NC_017529.1	Listeria monocytogenes	2666841	2707226	Dimob
NC_017537.1	Listeria monocytogenes	71438	110809	Dimob
NC_017537.1	Listeria monocytogenes	507733	514353	Dimob
NC_017537.1	Listeria monocytogenes	831959	841796	Dimob
NC_017537.1	Listeria monocytogenes	1247114	1279413	Dimob
NC_017537.1	Listeria monocytogenes	2165897	2179586	Dimob
NC_017537.1	Listeria monocytogenes	2663807	2704192	Dimob
NC_017728.1	Listeria monocytogenes	506033	524902	Dimob
NC_017728.1	Listeria monocytogenes	2085024	2097017	Dimob
NC_019556.1	Listeria monocytogenes	507251	523381	Dimob
NC_019556.1	Listeria monocytogenes	2087829	2099828	Dimob
NC_021838.1	Listeria monocytogenes	5291	23957	Dimob
NC_021838.1	Listeria monocytogenes	1429218	1444304	Dimob
NC_021838.1	Listeria monocytogenes	1462258	1481835	Dimob
NC_021838.1	Listeria monocytogenes	2219867	2232584	Dimob
NC_021838.1	Listeria monocytogenes	2746242	2760667	Dimob
NC_021823.1	Listeria monocytogenes	114049	139485	Dimob
NC_021823.1	Listeria monocytogenes	718384	747002	Dimob
NC_021823.1	Listeria monocytogenes	1879869	1899772	Dimob
NC_021823.1	Listeria monocytogenes	2599897	2610569	Dimob
NC_021824.1	Listeria monocytogenes	1000284	1014934	Dimob
NC_021824.1	Listeria monocytogenes	1754313	1804682	Dimob
NC_021824.1	Listeria monocytogenes	2640460	2652515	Dimob
NC_021837.1	Listeria monocytogenes	342194	356753	Dimob
NC_021837.1	Listeria monocytogenes	395807	402897	Dimob
NC_021837.1	Listeria monocytogenes	438307	454957	Dimob
NC_021837.1	Listeria monocytogenes	867163	878683	Dimob
NC_021837.1	Listeria monocytogenes	1075657	1092527	Dimob
NC_021837.1	Listeria monocytogenes	1110708	1126531	Dimob
NC_021837.1	Listeria monocytogenes	2229100	2249625	Dimob
NC_021825.1	Listeria monocytogenes	3055	25826	Dimob
NC_021825.1	Listeria monocytogenes	29783	54645	Dimob
NC_021825.1	Listeria monocytogenes	725508	771180	Dimob
NC_021825.1	Listeria monocytogenes	2555787	2565704	Dimob
NC_021826.1	Listeria monocytogenes	552119	569449	Dimob
NC_021826.1	Listeria monocytogenes	580382	600977	Dimob
NC_021826.1	Listeria monocytogenes	664254	720917	Dimob
NC_021826.1	Listeria monocytogenes	1059142	1073567	Dimob
NC_021826.1	Listeria monocytogenes	1498480	1507038	Dimob
NC_021826.1	Listeria monocytogenes	1994393	2012469	Dimob
NC_021826.1	Listeria monocytogenes	2016738	2052357	Dimob
NC_021826.1	Listeria monocytogenes	2456242	2471145	Dimob
NC_021839.1	Listeria monocytogenes	256809	273574	Dimob
NC_021839.1	Listeria monocytogenes	880495	903760	Dimob
NC_021839.1	Listeria monocytogenes	1851237	1864612	Dimob
NC_021839.1	Listeria monocytogenes	2143354	2164497	Dimob
NC_021839.1	Listeria monocytogenes	2434114	2446567	Dimob
NC_021827.1	Listeria monocytogenes	153558	165521	Dimob
NC_021827.1	Listeria monocytogenes	470276	512030	Dimob
NC_021827.1	Listeria monocytogenes	785447	811308	Dimob
NC_021827.1	Listeria monocytogenes	1081104	1094894	Dimob
NC_021827.1	Listeria monocytogenes	2042376	2065641	Dimob
NC_021827.1	Listeria monocytogenes	2672155	2686050	Dimob
NC_021840.1	Listeria monocytogenes	364817	381582	Dimob
NC_021840.1	Listeria monocytogenes	988501	1012221	Dimob
NC_021840.1	Listeria monocytogenes	1754702	1766665	Dimob
NC_021840.1	Listeria monocytogenes	2071420	2113174	Dimob
NC_021840.1	Listeria monocytogenes	2386588	2412464	Dimob
NC_021840.1	Listeria monocytogenes	2682260	2696050	Dimob
NZ_CP006858.1	Listeria monocytogenes	680336	706965	Dimob
NZ_CP006858.1	Listeria monocytogenes	1289686	1321698	Dimob
NZ_CP006858.1	Listeria monocytogenes	1835340	1886171	Dimob
NZ_CP006858.1	Listeria monocytogenes	2500886	2521093	Dimob
NZ_CP006858.1	Listeria monocytogenes	2850384	2864032	Dimob
NZ_CP006858.1	Listeria monocytogenes	2905416	2912506	Dimob
NZ_CP006874.1	Listeria monocytogenes	77226	100375	Dimob
NZ_CP006874.1	Listeria monocytogenes	117664	136844	Dimob
NZ_CP006874.1	Listeria monocytogenes	2121668	2133184	Dimob
NZ_CP006874.1	Listeria monocytogenes	2334196	2380205	Dimob
NZ_CP006859.1	Listeria monocytogenes	680336	706965	Dimob
NZ_CP006859.1	Listeria monocytogenes	1289686	1321698	Dimob
NZ_CP006859.1	Listeria monocytogenes	1835340	1886171	Dimob
NZ_CP006859.1	Listeria monocytogenes	2500886	2521093	Dimob
NZ_CP006859.1	Listeria monocytogenes	2850384	2864032	Dimob
NZ_CP006859.1	Listeria monocytogenes	2905416	2912506	Dimob
NZ_CP006860.1	Listeria monocytogenes	680336	706965	Dimob
NZ_CP006860.1	Listeria monocytogenes	1289686	1321698	Dimob
NZ_CP006860.1	Listeria monocytogenes	1835340	1886171	Dimob
NZ_CP006860.1	Listeria monocytogenes	2500886	2521093	Dimob
NZ_CP006860.1	Listeria monocytogenes	2850384	2864032	Dimob
NZ_CP006860.1	Listeria monocytogenes	2905416	2912506	Dimob
NZ_CP006861.1	Listeria monocytogenes	1256389	1287288	Dimob
NZ_CP006861.1	Listeria monocytogenes	1800922	1851753	Dimob
NZ_CP006861.1	Listeria monocytogenes	2466468	2486675	Dimob
NZ_CP006861.1	Listeria monocytogenes	2815966	2829614	Dimob
NZ_CP006861.1	Listeria monocytogenes	2870998	2878088	Dimob
NZ_CP006862.1	Listeria monocytogenes	1253644	1276087	Dimob
NZ_CP006862.1	Listeria monocytogenes	1797100	1847931	Dimob
NZ_CP006862.1	Listeria monocytogenes	2462646	2482853	Dimob
NZ_CP006862.1	Listeria monocytogenes	2812111	2825759	Dimob
NZ_CP006862.1	Listeria monocytogenes	2867143	2874233	Dimob
NZ_CP007160.1	Listeria monocytogenes	12446	36557	Dimob
NZ_CP007160.1	Listeria monocytogenes	2900625	2947915	Dimob
NZ_CP007210.1	Listeria monocytogenes	1497953	1509952	Dimob
NZ_CP007210.1	Listeria monocytogenes	1710496	1756505	Dimob
NZ_CP007210.1	Listeria monocytogenes	2858234	2874364	Dimob
NZ_HG813249.1	Listeria monocytogenes	451857	461610	Dimob
NZ_HG813249.1	Listeria monocytogenes	1521210	1549965	Dimob
NZ_HG813249.1	Listeria monocytogenes	1694611	1753643	Dimob
NZ_HG813249.1	Listeria monocytogenes	1842368	1858775	Dimob
NZ_HG813249.1	Listeria monocytogenes	2195048	2210346	Dimob
NC_022568.1	Listeria monocytogenes	161547	172225	Dimob
NC_022568.1	Listeria monocytogenes	1223604	1237070	Dimob
NC_022568.1	Listeria monocytogenes	1245119	1269230	Dimob
NZ_CP007492.1	Listeria monocytogenes	507251	523381	Dimob
NZ_CP007492.1	Listeria monocytogenes	2087829	2099828	Dimob
NZ_HG813247.1	Listeria monocytogenes	1231246	1262165	Dimob
NZ_HG813247.1	Listeria monocytogenes	2352482	2383350	Dimob
NZ_HG813247.1	Listeria monocytogenes	2390419	2409910	Dimob
NZ_CP007600.1	Listeria monocytogenes	162901	174864	Dimob
NZ_CP007600.1	Listeria monocytogenes	479601	521355	Dimob
NZ_CP007600.1	Listeria monocytogenes	1050282	1059732	Dimob
NZ_CP007600.1	Listeria monocytogenes	2006397	2029661	Dimob
NZ_CP007600.1	Listeria monocytogenes	2636176	2648178	Dimob
NZ_CP009258.1	Listeria monocytogenes	792925	807664	Dimob
NZ_CP009258.1	Listeria monocytogenes	1870507	1884155	Dimob
NZ_CP009258.1	Listeria monocytogenes	1925539	1932629	Dimob
NZ_CP009258.1	Listeria monocytogenes	2591294	2608170	Dimob
NZ_CP009258.1	Listeria monocytogenes	2827853	2867749	Dimob
NZ_CP009897.1	Listeria monocytogenes	506603	522733	Dimob
NZ_CP009897.1	Listeria monocytogenes	2087524	2099523	Dimob
NZ_CP010346.1	Listeria monocytogenes	509992	519374	Dimob
NZ_CP010346.1	Listeria monocytogenes	1126298	1149894	Dimob
NZ_CP010346.1	Listeria monocytogenes	2096161	2106092	Dimob
NZ_CP010346.1	Listeria monocytogenes	2634573	2647026	Dimob
NZ_CP011004.1	Listeria monocytogenes	612618	631288	Dimob
NZ_CP011004.1	Listeria monocytogenes	813892	825948	Dimob
NZ_CP011004.1	Listeria monocytogenes	2215072	2229426	Dimob
NZ_CP011398.1	Listeria monocytogenes	504891	518370	Dimob
NZ_CP011398.1	Listeria monocytogenes	1257681	1284728	Dimob
NZ_CP011398.1	Listeria monocytogenes	1323044	1379105	Dimob
NZ_CP011398.1	Listeria monocytogenes	2187973	2200050	Dimob
NZ_CP011398.1	Listeria monocytogenes	2441888	2479186	Dimob
NZ_CP011398.1	Listeria monocytogenes	2486305	2499793	Dimob
NZ_CP011397.1	Listeria monocytogenes	170911	181590	Dimob
NZ_CP011397.1	Listeria monocytogenes	492771	511435	Dimob
NZ_CP011397.1	Listeria monocytogenes	1230027	1260498	Dimob
NZ_CP007689.1	Listeria monocytogenes	164575	175254	Dimob
NZ_CP007689.1	Listeria monocytogenes	2057785	2070713	Dimob
NZ_CP007689.1	Listeria monocytogenes	2608159	2642111	Dimob
NZ_CP007688.1	Listeria monocytogenes	161547	172225	Dimob
NZ_CP007688.1	Listeria monocytogenes	1223722	1268958	Dimob
NZ_CP007688.1	Listeria monocytogenes	2349156	2367388	Dimob
NZ_CP007688.1	Listeria monocytogenes	2385600	2405922	Dimob
NZ_CP007687.1	Listeria monocytogenes	163725	174399	Dimob
NZ_CP007687.1	Listeria monocytogenes	473928	491848	Dimob
NZ_CP007687.1	Listeria monocytogenes	1214122	1244594	Dimob
NZ_CP007686.1	Listeria monocytogenes	504101	518751	Dimob
NZ_CP007686.1	Listeria monocytogenes	1136523	1174180	Dimob
NZ_CP007686.1	Listeria monocytogenes	2122972	2135049	Dimob
NZ_CP007685.1	Listeria monocytogenes	161548	172226	Dimob
NZ_CP007685.1	Listeria monocytogenes	1224409	1267886	Dimob
NZ_CP007685.1	Listeria monocytogenes	2348087	2405551	Dimob
NZ_CP007684.1	Listeria monocytogenes	161547	172225	Dimob
NZ_CP007684.1	Listeria monocytogenes	712719	754731	Dimob
NZ_CP012021.1	Listeria monocytogenes	526596	537400	Dimob
NZ_CP012021.1	Listeria monocytogenes	2121798	2135925	Dimob
NZ_CP009242.1	Listeria monocytogenes	410718	417753	Dimob
NZ_CP009242.1	Listeria monocytogenes	468609	477407	Dimob
NZ_CP009242.1	Listeria monocytogenes	795689	805525	Dimob
NZ_CP009242.1	Listeria monocytogenes	2107277	2120966	Dimob
NZ_CP009242.1	Listeria monocytogenes	2606195	2649389	Dimob
NZ_CP013285.1	Listeria monocytogenes	83699	95698	Dimob
NZ_CP013285.1	Listeria monocytogenes	296230	342239	Dimob
NZ_CP013285.1	Listeria monocytogenes	1444327	1460457	Dimob
NZ_CP013286.1	Listeria monocytogenes	212493	218203	Dimob
NZ_CP013287.1	Listeria monocytogenes	1860847	1866557	Dimob
NZ_CP013288.1	Listeria monocytogenes	1010238	1023503	Dimob
NZ_CP013288.1	Listeria monocytogenes	2585780	2597933	Dimob
NZ_CP013288.1	Listeria monocytogenes	2798459	2844468	Dimob
NZ_CP013289.1	Listeria monocytogenes	1418502	1431767	Dimob
NZ_CP013289.1	Listeria monocytogenes	1867200	1878813	Dimob
NZ_CP013289.1	Listeria monocytogenes	2547514	2593186	Dimob
NZ_CP013289.1	Listeria monocytogenes	2795394	2807066	Dimob
NZ_CP013722.1	Listeria monocytogenes	1077997	1082635	Dimob
NZ_CP013722.1	Listeria monocytogenes	1347670	1362233	Dimob
NZ_CP013722.1	Listeria monocytogenes	1932637	1955528	Dimob
NZ_CP013723.1	Listeria monocytogenes	1665445	1684502	Dimob
NZ_CP013723.1	Listeria monocytogenes	1709971	1723744	Dimob
NZ_CP013723.1	Listeria monocytogenes	2428276	2438950	Dimob
NZ_CP013723.1	Listeria monocytogenes	2752319	2770354	Dimob
NZ_CP013724.1	Listeria monocytogenes	909827	940695	Dimob
NZ_CP013724.1	Listeria monocytogenes	947764	967255	Dimob
NZ_CP013724.1	Listeria monocytogenes	1672657	1681267	Dimob
NZ_CP013724.1	Listeria monocytogenes	2740764	2771202	Dimob
NZ_CP013919.1	Listeria monocytogenes	1255262	1287829	Dimob
NZ_CP013919.1	Listeria monocytogenes	2723019	2737581	Dimob
NZ_CP013919.1	Listeria monocytogenes	2778401	2785491	Dimob
NZ_CP014252.1	Listeria monocytogenes	504869	518426	Dimob
NZ_CP014252.1	Listeria monocytogenes	699771	714697	Dimob
NZ_CP014252.1	Listeria monocytogenes	1792384	1849046	Dimob
NZ_CP014252.1	Listeria monocytogenes	2187576	2199631	Dimob
NZ_CP014252.1	Listeria monocytogenes	2441470	2480214	Dimob
NZ_CP014252.1	Listeria monocytogenes	2485330	2499780	Dimob
NZ_CP014250.1	Listeria monocytogenes	64229	90203	Dimob
NZ_CP014250.1	Listeria monocytogenes	527443	542093	Dimob
NZ_CP014250.1	Listeria monocytogenes	1281548	1294088	Dimob
NZ_CP014250.1	Listeria monocytogenes	1305265	1326291	Dimob
NZ_CP014250.1	Listeria monocytogenes	2167172	2179227	Dimob
NZ_CP014261.1	Listeria monocytogenes	161548	172226	Dimob
NZ_CP014261.1	Listeria monocytogenes	316539	373956	Dimob
NZ_CP014790.1	Listeria monocytogenes	161548	172226	Dimob
NZ_CP014790.1	Listeria monocytogenes	316131	373548	Dimob
NZ_CP014790.1	Listeria monocytogenes	658822	682779	Dimob
NZ_CP011345.1	Listeria monocytogenes	432490	441098	Dimob
NZ_CP011345.1	Listeria monocytogenes	760933	777819	Dimob
NZ_CP011345.1	Listeria monocytogenes	1509059	1530136	Dimob
NZ_CP011345.1	Listeria monocytogenes	2049559	2107130	Dimob
NZ_CP011345.1	Listeria monocytogenes	2688704	2746869	Dimob
NZ_CP016213.1	Listeria monocytogenes	706253	757006	Dimob
NZ_CP016213.1	Listeria monocytogenes	1844359	1899846	Dimob
NZ_CP016213.1	Listeria monocytogenes	2057731	2075835	Dimob
NZ_CP018685.1	Listeria monocytogenes	521073	537949	Dimob
NZ_CP018685.1	Listeria monocytogenes	1153984	1203495	Dimob
NZ_CP018685.1	Listeria monocytogenes	1717139	1747694	Dimob
NZ_CP019164.1	Listeria monocytogenes	521073	537949	Dimob
NZ_CP019164.1	Listeria monocytogenes	1153985	1203496	Dimob
NZ_CP019164.1	Listeria monocytogenes	1717137	1746337	Dimob
NZ_CP019165.1	Listeria monocytogenes	521073	537949	Dimob
NZ_CP019165.1	Listeria monocytogenes	1153984	1203495	Dimob
NZ_CP019165.1	Listeria monocytogenes	1717137	1747691	Dimob
NZ_CP019167.1	Listeria monocytogenes	521073	537949	Dimob
NZ_CP019167.1	Listeria monocytogenes	1153984	1203495	Dimob
NZ_CP019167.1	Listeria monocytogenes	1717137	1747691	Dimob
NZ_CP019167.1	Listeria monocytogenes	2331870	2356570	Dimob
NZ_CP019170.1	Listeria monocytogenes	521073	537949	Dimob
NZ_CP019170.1	Listeria monocytogenes	1153984	1203495	Dimob
NZ_CP019170.1	Listeria monocytogenes	1717136	1747690	Dimob
NC_013891.1	Listeria seeligeri	1151095	1179747	Dimob
NC_013891.1	Listeria seeligeri	1636647	1670027	Dimob
NC_008555.1	Listeria welshimeri	541438	546956	Dimob
NC_008555.1	Listeria welshimeri	797761	834109	Dimob
NC_008555.1	Listeria welshimeri	1208997	1217763	Dimob
NC_008555.1	Listeria welshimeri	1228969	1232753	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	275240	291004	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	655970	681940	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	956697	978249	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	2122615	2151019	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	2428687	2433575	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	2669490	2690011	Dimob
NZ_CP010820.1	Lysinibacillus fusiformis	4497433	4506657	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	6647	91942	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	1788698	1796683	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	1933497	1955676	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	2378675	2398177	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	2705748	2734610	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	3002445	3020962	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	3338874	3344195	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	3816215	3833648	Dimob
NZ_CP014643.1	Lysinibacillus sphaericus	3965610	3974420	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	1300459	1397625	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	2073879	2081601	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	2218479	2234237	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	2773186	2814425	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	3027173	3043686	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	3313814	3341953	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	3651403	3668858	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	4091062	4115548	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	4251119	4259034	Dimob
NZ_CP014856.1	Lysinibacillus sphaericus	4513003	4533283	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	522421	530143	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	667021	682779	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	1221729	1262968	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	1475715	1492228	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	1528440	1564595	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	1762356	1790496	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	2099946	2117401	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	2539606	2564092	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	2699664	2707579	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	2961549	2981829	Dimob
NZ_CP015224.1	Lysinibacillus sphaericus	4402154	4499320	Dimob
NZ_CP017560.1	Lysinibacillus sphaericus	1079749	1091005	Dimob
NZ_CP017560.1	Lysinibacillus sphaericus	1458779	1483695	Dimob
NZ_CP017560.1	Lysinibacillus sphaericus	2176126	2243502	Dimob
NZ_CP011129.1	Lysobacter antibioticus	481566	648044	Dimob
NZ_CP011129.1	Lysobacter antibioticus	1446539	1486242	Dimob
NZ_CP011129.1	Lysobacter antibioticus	3526730	3539618	Dimob
NZ_CP011129.1	Lysobacter antibioticus	5640953	5749743	Dimob
NC_011999.1	Macrococcus caseolyticus	202628	244760	Dimob
NC_011999.1	Macrococcus caseolyticus	996937	1051373	Dimob
NC_011999.1	Macrococcus caseolyticus	1506955	1518044	Dimob
NC_011999.1	Macrococcus caseolyticus	1625987	1656169	Dimob
NC_008576.1	Magnetococcus marinus	784758	793012	Dimob
NC_008576.1	Magnetococcus marinus	1041544	1071639	Dimob
NC_008576.1	Magnetococcus marinus	1410494	1419826	Dimob
NC_008576.1	Magnetococcus marinus	1524165	1670848	Dimob
NC_008576.1	Magnetococcus marinus	2440208	2472104	Dimob
NC_008576.1	Magnetococcus marinus	2490967	2542853	Dimob
NC_008576.1	Magnetococcus marinus	2551313	2561034	Dimob
NC_008576.1	Magnetococcus marinus	3230087	3365112	Dimob
NC_008576.1	Magnetococcus marinus	3412608	3617602	Dimob
NC_008576.1	Magnetococcus marinus	3815126	3823241	Dimob
NC_008576.1	Magnetococcus marinus	3955842	3961279	Dimob
NC_008576.1	Magnetococcus marinus	4094422	4107011	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	8449	53568	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	278623	299297	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	357787	378276	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	676603	717730	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	739895	745714	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	1324599	1334071	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	1876036	1882761	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	1997739	2013187	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	2042895	2083066	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	2404771	2486539	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	2504832	2535709	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	2634926	2704919	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	2710366	2760199	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	2847137	2866144	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	3025204	3037994	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	3130998	3172958	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	3406960	3435374	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	3848685	3897916	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	4101655	4122926	Dimob
NC_023065.1	Magnetospirillum gryphiswaldense	4217918	4229480	Dimob
NC_007626.1	Magnetospirillum sp.	427303	450922	Dimob
NC_007626.1	Magnetospirillum sp.	504095	544666	Dimob
NC_007626.1	Magnetospirillum sp.	695945	710666	Dimob
NC_007626.1	Magnetospirillum sp.	970260	992298	Dimob
NC_007626.1	Magnetospirillum sp.	1010231	1025334	Dimob
NC_007626.1	Magnetospirillum sp.	1634687	1658124	Dimob
NC_007626.1	Magnetospirillum sp.	1865830	1875438	Dimob
NC_007626.1	Magnetospirillum sp.	2071182	2086328	Dimob
NC_007626.1	Magnetospirillum sp.	2212306	2220262	Dimob
NC_007626.1	Magnetospirillum sp.	2235401	2257375	Dimob
NC_007626.1	Magnetospirillum sp.	2291468	2306073	Dimob
NC_007626.1	Magnetospirillum sp.	3368301	3410352	Dimob
NC_007626.1	Magnetospirillum sp.	3590930	3595421	Dimob
NC_007626.1	Magnetospirillum sp.	3603174	3628576	Dimob
NC_007626.1	Magnetospirillum sp.	4002539	4009622	Dimob
NC_007626.1	Magnetospirillum sp.	4022050	4029233	Dimob
NC_007626.1	Magnetospirillum sp.	4138592	4193273	Dimob
NC_007626.1	Magnetospirillum sp.	4436754	4455231	Dimob
NC_007626.1	Magnetospirillum sp.	4681937	4703830	Dimob
NC_007626.1	Magnetospirillum sp.	4923973	4932752	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	3510	69577	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	491762	515877	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	1444359	1502499	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	1704010	1716156	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	1834604	1849059	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	4478870	4514181	Dimob
NZ_CP014546.1	Pseudomonas azotoformans	6806934	6848318	Dimob
NC_015520.1	Mahella australiensis	62974	95058	Dimob
NC_015520.1	Mahella australiensis	590265	630169	Dimob
NC_015520.1	Mahella australiensis	2546691	2605883	Dimob
NC_015520.1	Mahella australiensis	2615478	2656721	Dimob
NC_015520.1	Mahella australiensis	2669861	2690625	Dimob
NC_015520.1	Mahella australiensis	2947304	3035926	Dimob
NC_015520.1	Mahella australiensis	3059141	3090163	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	907056	911118	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	976072	987168	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1241835	1246253	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1313242	1318878	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1412918	1431832	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1436886	1443538	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1465198	1482485	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1563306	1617541	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	1735000	1793043	Dimob
NC_020833.1	Mannheimia haemolytica USDA-ARS-USMARC-183	2451157	2476551	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	256547	276725	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	359894	373351	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	901123	959007	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	1076380	1129391	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	1503993	1509629	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	1589690	1606848	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	1666586	1673156	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	1685897	1698303	Dimob
NC_020834.1	Mannheimia haemolytica USDA-ARS-USMARC-185	1714387	1737563	Dimob
NC_021082.1	Mannheimia haemolytica	749858	770506	Dimob
NC_021082.1	Mannheimia haemolytica	1432230	1439020	Dimob
NC_021082.1	Mannheimia haemolytica	1449705	1491696	Dimob
NC_021082.1	Mannheimia haemolytica	1612330	1623625	Dimob
NC_021082.1	Mannheimia haemolytica	1638952	1645019	Dimob
NC_021082.1	Mannheimia haemolytica	1675291	1695141	Dimob
NC_021082.1	Mannheimia haemolytica	1924295	1931171	Dimob
NC_021082.1	Mannheimia haemolytica	2000908	2018213	Dimob
NC_021082.1	Mannheimia haemolytica	2099034	2190419	Dimob
NC_021082.1	Mannheimia haemolytica	2384310	2393937	Dimob
NC_021082.1	Mannheimia haemolytica	2413113	2418879	Dimob
NC_021739.1	Mannheimia haemolytica	1654	11649	Dimob
NC_021739.1	Mannheimia haemolytica	90240	106331	Dimob
NC_021739.1	Mannheimia haemolytica	129069	135926	Dimob
