#ACCESSION	ORGANISM	START	END	DETECTION
NZ_CP007581.1	Salmonella enterica	3598892	3605794	Sigi
NZ_CP007581.1	Salmonella enterica	3942168	3949768	Sigi
NZ_CP007581.1	Salmonella enterica	4013426	4019862	Sigi
NZ_CP007581.1	Salmonella enterica	4083657	4098203	Sigi
NZ_CP007581.1	Salmonella enterica	4098965	4119533	Sigi
NZ_CP007581.1	Salmonella enterica	4125129	4130040	Sigi
NZ_CP007581.1	Salmonella enterica	4553734	4559359	Sigi
NZ_CP007581.1	Salmonella enterica	4636272	4642688	Sigi
NZ_CP007581.1	Salmonella enterica	4832510	4838011	Sigi
NZ_CP007804.1	Salmonella enterica	385733	392625	Sigi
NZ_CP007804.1	Salmonella enterica	614865	619085	Sigi
NZ_CP007804.1	Salmonella enterica	781935	794374	Sigi
NZ_CP007804.1	Salmonella enterica	825261	830456	Sigi
NZ_CP007804.1	Salmonella enterica	960862	966389	Sigi
NZ_CP007804.1	Salmonella enterica	988389	993189	Sigi
NZ_CP007804.1	Salmonella enterica	1067527	1072397	Sigi
NZ_CP007804.1	Salmonella enterica	1230566	1234817	Sigi
NZ_CP007804.1	Salmonella enterica	1377268	1394772	Sigi
NZ_CP007804.1	Salmonella enterica	1398454	1402590	Sigi
NZ_CP007804.1	Salmonella enterica	1525976	1530374	Sigi
NZ_CP007804.1	Salmonella enterica	1621253	1626408	Sigi
NZ_CP007804.1	Salmonella enterica	1854092	1858900	Sigi
NZ_CP007804.1	Salmonella enterica	2103097	2115511	Sigi
NZ_CP007804.1	Salmonella enterica	2273128	2277528	Sigi
NZ_CP007804.1	Salmonella enterica	2290600	2295829	Sigi
NZ_CP007804.1	Salmonella enterica	2709152	2717953	Sigi
NZ_CP007804.1	Salmonella enterica	2792932	2796981	Sigi
NZ_CP007804.1	Salmonella enterica	2799589	2803629	Sigi
NZ_CP007804.1	Salmonella enterica	3104262	3109720	Sigi
NZ_CP007804.1	Salmonella enterica	3187924	3192082	Sigi
NZ_CP007804.1	Salmonella enterica	3472812	3479614	Sigi
NZ_CP007804.1	Salmonella enterica	3815274	3822876	Sigi
NZ_CP007804.1	Salmonella enterica	3886535	3892971	Sigi
NZ_CP007804.1	Salmonella enterica	3920345	3925574	Sigi
NZ_CP007804.1	Salmonella enterica	4383666	4389291	Sigi
NZ_CP007804.1	Salmonella enterica	4466205	4472622	Sigi
NZ_CP007804.1	Salmonella enterica	4662448	4667142	Sigi
NZ_CP007639.1	Salmonella enterica	341938	347098	Sigi
NZ_CP007639.1	Salmonella enterica	349916	354788	Sigi
NZ_CP007639.1	Salmonella enterica	372337	380934	Sigi
NZ_CP007639.1	Salmonella enterica	381689	398590	Sigi
NZ_CP007639.1	Salmonella enterica	402067	416674	Sigi
NZ_CP007639.1	Salmonella enterica	429076	435967	Sigi
NZ_CP007639.1	Salmonella enterica	849735	854926	Sigi
NZ_CP007639.1	Salmonella enterica	948687	956113	Sigi
NZ_CP007639.1	Salmonella enterica	1084454	1092615	Sigi
NZ_CP007639.1	Salmonella enterica	1094558	1098594	Sigi
NZ_CP007639.1	Salmonella enterica	1118241	1123039	Sigi
NZ_CP007639.1	Salmonella enterica	1196179	1201049	Sigi
NZ_CP007639.1	Salmonella enterica	1357018	1361254	Sigi
NZ_CP007639.1	Salmonella enterica	1509500	1526949	Sigi
NZ_CP007639.1	Salmonella enterica	1530631	1534767	Sigi
NZ_CP007639.1	Salmonella enterica	1737978	1747378	Sigi
NZ_CP007639.1	Salmonella enterica	1966202	1976958	Sigi
NZ_CP007639.1	Salmonella enterica	2180931	2189800	Sigi
NZ_CP007639.1	Salmonella enterica	2246609	2250983	Sigi
NZ_CP007639.1	Salmonella enterica	2360094	2365324	Sigi
NZ_CP007639.1	Salmonella enterica	2960156	2964497	Sigi
NZ_CP007639.1	Salmonella enterica	3056678	3060836	Sigi
NZ_CP007639.1	Salmonella enterica	3473300	3479846	Sigi
NZ_CP007639.1	Salmonella enterica	3677024	3681315	Sigi
NZ_CP007639.1	Salmonella enterica	3809671	3817273	Sigi
NZ_CP007639.1	Salmonella enterica	3877077	3884651	Sigi
NZ_CP007639.1	Salmonella enterica	3912290	3916599	Sigi
NZ_CP007639.1	Salmonella enterica	4369281	4374905	Sigi
NZ_CP007639.1	Salmonella enterica	4451952	4459008	Sigi
NZ_CP007639.1	Salmonella enterica	4602848	4617092	Sigi
NZ_CP009102.1	Salmonella enterica	314489	319741	Sigi
NZ_CP009102.1	Salmonella enterica	353433	360325	Sigi
NZ_CP009102.1	Salmonella enterica	582566	586786	Sigi
NZ_CP009102.1	Salmonella enterica	750544	762983	Sigi
NZ_CP009102.1	Salmonella enterica	793870	799065	Sigi
NZ_CP009102.1	Salmonella enterica	895134	902556	Sigi
NZ_CP009102.1	Salmonella enterica	1037645	1043172	Sigi
NZ_CP009102.1	Salmonella enterica	1065172	1069972	Sigi
NZ_CP009102.1	Salmonella enterica	1144310	1149180	Sigi
NZ_CP009102.1	Salmonella enterica	1255547	1259798	Sigi
NZ_CP009102.1	Salmonella enterica	1402248	1419752	Sigi
NZ_CP009102.1	Salmonella enterica	1423434	1427570	Sigi
NZ_CP009102.1	Salmonella enterica	1646233	1652821	Sigi
NZ_CP009102.1	Salmonella enterica	1878183	1882991	Sigi
NZ_CP009102.1	Salmonella enterica	2129104	2141517	Sigi
NZ_CP009102.1	Salmonella enterica	2299134	2307722	Sigi
NZ_CP009102.1	Salmonella enterica	2316606	2321835	Sigi
NZ_CP009102.1	Salmonella enterica	2816022	2820071	Sigi
NZ_CP009102.1	Salmonella enterica	2822679	2826719	Sigi
NZ_CP009102.1	Salmonella enterica	2946506	2951611	Sigi
NZ_CP009102.1	Salmonella enterica	3127742	3133200	Sigi
NZ_CP009102.1	Salmonella enterica	3212282	3216440	Sigi
NZ_CP009102.1	Salmonella enterica	3501514	3508421	Sigi
NZ_CP009102.1	Salmonella enterica	3844223	3851825	Sigi
NZ_CP009102.1	Salmonella enterica	3915484	3921919	Sigi
NZ_CP009102.1	Salmonella enterica	4413409	4419034	Sigi
NZ_CP009102.1	Salmonella enterica	4495948	4502365	Sigi
NZ_CP009102.1	Salmonella enterica	4692190	4696884	Sigi
NZ_CP009089.1	Salmonella enterica	313452	324070	Sigi
NZ_CP009089.1	Salmonella enterica	326626	332098	Sigi
NZ_CP009089.1	Salmonella enterica	365898	372229	Sigi
NZ_CP009089.1	Salmonella enterica	592691	598825	Sigi
NZ_CP009089.1	Salmonella enterica	785046	790244	Sigi
NZ_CP009089.1	Salmonella enterica	885427	892775	Sigi
NZ_CP009089.1	Salmonella enterica	1014778	1022531	Sigi
NZ_CP009089.1	Salmonella enterica	1096884	1101748	Sigi
NZ_CP009089.1	Salmonella enterica	1232740	1237318	Sigi
NZ_CP009089.1	Salmonella enterica	1245284	1250120	Sigi
NZ_CP009089.1	Salmonella enterica	1253368	1258889	Sigi
NZ_CP009089.1	Salmonella enterica	1260366	1265162	Sigi
NZ_CP009089.1	Salmonella enterica	1503295	1509884	Sigi
NZ_CP009089.1	Salmonella enterica	1728695	1733189	Sigi
NZ_CP009089.1	Salmonella enterica	1736513	1753956	Sigi
NZ_CP009089.1	Salmonella enterica	2027064	2042556	Sigi
NZ_CP009089.1	Salmonella enterica	2124706	2135871	Sigi
NZ_CP009089.1	Salmonella enterica	2302871	2308100	Sigi
NZ_CP009089.1	Salmonella enterica	2787166	2792829	Sigi
NZ_CP009089.1	Salmonella enterica	2804881	2809909	Sigi
NZ_CP009089.1	Salmonella enterica	2888419	2893524	Sigi
NZ_CP009089.1	Salmonella enterica	3075063	3079257	Sigi
NZ_CP009089.1	Salmonella enterica	3158316	3162474	Sigi
NZ_CP009089.1	Salmonella enterica	3288485	3292826	Sigi
NZ_CP009089.1	Salmonella enterica	3473332	3480049	Sigi
NZ_CP009089.1	Salmonella enterica	3814805	3822408	Sigi
NZ_CP009089.1	Salmonella enterica	3913428	3918657	Sigi
NZ_CP009089.1	Salmonella enterica	4359142	4364767	Sigi
NZ_CP009089.1	Salmonella enterica	4441934	4446881	Sigi
NZ_CP009089.1	Salmonella enterica	4595951	4603495	Sigi
NZ_CP009089.1	Salmonella enterica	4638245	4643532	Sigi
NZ_CP009090.1	Salmonella enterica	312453	323071	Sigi
NZ_CP009090.1	Salmonella enterica	325627	331099	Sigi
NZ_CP009090.1	Salmonella enterica	364899	371231	Sigi
NZ_CP009090.1	Salmonella enterica	591691	597825	Sigi
NZ_CP009090.1	Salmonella enterica	784023	789221	Sigi
NZ_CP009090.1	Salmonella enterica	884408	891756	Sigi
NZ_CP009090.1	Salmonella enterica	1013683	1021436	Sigi
NZ_CP009090.1	Salmonella enterica	1095791	1100655	Sigi
NZ_CP009090.1	Salmonella enterica	1244205	1249041	Sigi
NZ_CP009090.1	Salmonella enterica	1252289	1257810	Sigi
NZ_CP009090.1	Salmonella enterica	1259287	1264083	Sigi
NZ_CP009090.1	Salmonella enterica	1501761	1508350	Sigi
NZ_CP009090.1	Salmonella enterica	1727163	1731657	Sigi
NZ_CP009090.1	Salmonella enterica	1734981	1752425	Sigi
NZ_CP009090.1	Salmonella enterica	2025540	2041032	Sigi
NZ_CP009090.1	Salmonella enterica	2123172	2134337	Sigi
NZ_CP009090.1	Salmonella enterica	2301217	2306445	Sigi
NZ_CP009090.1	Salmonella enterica	2785688	2791351	Sigi
NZ_CP009090.1	Salmonella enterica	2803403	2808344	Sigi
NZ_CP009090.1	Salmonella enterica	2886855	2891960	Sigi
NZ_CP009090.1	Salmonella enterica	3073555	3077747	Sigi
NZ_CP009090.1	Salmonella enterica	3156809	3160967	Sigi
NZ_CP009090.1	Salmonella enterica	3814564	3820346	Sigi
NZ_CP009090.1	Salmonella enterica	3910327	3917932	Sigi
NZ_CP009090.1	Salmonella enterica	4315703	4321328	Sigi
NZ_CP009090.1	Salmonella enterica	4398496	4403443	Sigi
NZ_CP009090.1	Salmonella enterica	4552285	4559830	Sigi
NZ_CP009090.1	Salmonella enterica	4594579	4599878	Sigi
NZ_CP009091.1	Salmonella enterica	310620	321238	Sigi
NZ_CP009091.1	Salmonella enterica	323794	329266	Sigi
NZ_CP009091.1	Salmonella enterica	362508	369400	Sigi
NZ_CP009091.1	Salmonella enterica	589622	595756	Sigi
NZ_CP009091.1	Salmonella enterica	774417	779615	Sigi
NZ_CP009091.1	Salmonella enterica	874808	882842	Sigi
NZ_CP009091.1	Salmonella enterica	1004080	1011790	Sigi
NZ_CP009091.1	Salmonella enterica	1086145	1091009	Sigi
NZ_CP009091.1	Salmonella enterica	1233354	1239392	Sigi
NZ_CP009091.1	Salmonella enterica	1242640	1248161	Sigi
NZ_CP009091.1	Salmonella enterica	1249638	1254434	Sigi
NZ_CP009091.1	Salmonella enterica	1492220	1498810	Sigi
NZ_CP009091.1	Salmonella enterica	1713968	1718462	Sigi
NZ_CP009091.1	Salmonella enterica	1721786	1739229	Sigi
NZ_CP009091.1	Salmonella enterica	1905741	1913245	Sigi
NZ_CP009091.1	Salmonella enterica	2060828	2076295	Sigi
NZ_CP009091.1	Salmonella enterica	2158447	2169613	Sigi
NZ_CP009091.1	Salmonella enterica	2797887	2802829	Sigi
NZ_CP009091.1	Salmonella enterica	2881478	2886583	Sigi
NZ_CP009091.1	Salmonella enterica	3067920	3072115	Sigi
NZ_CP009091.1	Salmonella enterica	3151129	3155287	Sigi
NZ_CP009091.1	Salmonella enterica	3434151	3440867	Sigi
NZ_CP009091.1	Salmonella enterica	3774877	3782482	Sigi
NZ_CP009091.1	Salmonella enterica	3873501	3878729	Sigi
NZ_CP009091.1	Salmonella enterica	4319523	4325148	Sigi
NZ_CP009091.1	Salmonella enterica	4402315	4407262	Sigi
NZ_CP009091.1	Salmonella enterica	4556297	4563839	Sigi
NZ_CP009091.1	Salmonella enterica	4598589	4603855	Sigi
NZ_CP009092.1	Salmonella enterica	312459	323077	Sigi
NZ_CP009092.1	Salmonella enterica	325633	331105	Sigi
NZ_CP009092.1	Salmonella enterica	364906	371238	Sigi
NZ_CP009092.1	Salmonella enterica	591705	597839	Sigi
NZ_CP009092.1	Salmonella enterica	784059	789257	Sigi
NZ_CP009092.1	Salmonella enterica	884441	891789	Sigi
NZ_CP009092.1	Salmonella enterica	1013792	1021546	Sigi
NZ_CP009092.1	Salmonella enterica	1095901	1100765	Sigi
NZ_CP009092.1	Salmonella enterica	1231762	1236340	Sigi
NZ_CP009092.1	Salmonella enterica	1244306	1249142	Sigi
NZ_CP009092.1	Salmonella enterica	1252390	1257911	Sigi
NZ_CP009092.1	Salmonella enterica	1259388	1264184	Sigi
NZ_CP009092.1	Salmonella enterica	1502321	1508910	Sigi
NZ_CP009092.1	Salmonella enterica	1727725	1732219	Sigi
NZ_CP009092.1	Salmonella enterica	1735543	1752985	Sigi
NZ_CP009092.1	Salmonella enterica	2026105	2041598	Sigi
NZ_CP009092.1	Salmonella enterica	2123750	2134916	Sigi
NZ_CP009092.1	Salmonella enterica	2301921	2307151	Sigi
NZ_CP009092.1	Salmonella enterica	2786520	2792183	Sigi
NZ_CP009092.1	Salmonella enterica	2804235	2809263	Sigi
NZ_CP009092.1	Salmonella enterica	2887913	2893018	Sigi
NZ_CP009092.1	Salmonella enterica	3074564	3078759	Sigi
NZ_CP009092.1	Salmonella enterica	3157818	3161976	Sigi
NZ_CP009092.1	Salmonella enterica	3287989	3292330	Sigi
NZ_CP009092.1	Salmonella enterica	3472840	3479557	Sigi
NZ_CP009092.1	Salmonella enterica	3814867	3822472	Sigi
NZ_CP009092.1	Salmonella enterica	3913492	3918721	Sigi
NZ_CP009092.1	Salmonella enterica	4359522	4365147	Sigi
NZ_CP009092.1	Salmonella enterica	4441112	4446059	Sigi
NZ_CP009092.1	Salmonella enterica	4594902	4602448	Sigi
NZ_CP009092.1	Salmonella enterica	4637198	4642484	Sigi
NZ_CP009093.1	Salmonella enterica	312456	323074	Sigi
NZ_CP009093.1	Salmonella enterica	325630	331102	Sigi
NZ_CP009093.1	Salmonella enterica	364903	371235	Sigi
NZ_CP009093.1	Salmonella enterica	591696	597830	Sigi
NZ_CP009093.1	Salmonella enterica	784053	789252	Sigi
NZ_CP009093.1	Salmonella enterica	884437	891785	Sigi
NZ_CP009093.1	Salmonella enterica	1087357	1092221	Sigi
NZ_CP009093.1	Salmonella enterica	1223215	1227793	Sigi
NZ_CP009093.1	Salmonella enterica	1235759	1240595	Sigi
NZ_CP009093.1	Salmonella enterica	1243843	1249363	Sigi
NZ_CP009093.1	Salmonella enterica	1250840	1255636	Sigi
NZ_CP009093.1	Salmonella enterica	1493772	1500361	Sigi
NZ_CP009093.1	Salmonella enterica	1719176	1723670	Sigi
NZ_CP009093.1	Salmonella enterica	1726994	1744437	Sigi
NZ_CP009093.1	Salmonella enterica	2017551	2033044	Sigi
NZ_CP009093.1	Salmonella enterica	2115196	2126361	Sigi
NZ_CP009093.1	Salmonella enterica	2293364	2298593	Sigi
NZ_CP009093.1	Salmonella enterica	2777595	2783621	Sigi
NZ_CP009093.1	Salmonella enterica	2795673	2800701	Sigi
NZ_CP009093.1	Salmonella enterica	2879351	2884456	Sigi
NZ_CP009093.1	Salmonella enterica	3066002	3070196	Sigi
NZ_CP009093.1	Salmonella enterica	3149255	3153413	Sigi
NZ_CP009093.1	Salmonella enterica	3279424	3283765	Sigi
NZ_CP009093.1	Salmonella enterica	3464273	3470990	Sigi
NZ_CP009093.1	Salmonella enterica	3806295	3813900	Sigi
NZ_CP009093.1	Salmonella enterica	3904920	3910148	Sigi
NZ_CP009093.1	Salmonella enterica	4350945	4356570	Sigi
NZ_CP009093.1	Salmonella enterica	4433736	4438683	Sigi
NZ_CP009093.1	Salmonella enterica	4587756	4595302	Sigi
NZ_CP009093.1	Salmonella enterica	4630052	4635335	Sigi
NZ_CP009085.2	Salmonella enterica	312459	323077	Sigi
NZ_CP009085.2	Salmonella enterica	325633	331105	Sigi
NZ_CP009085.2	Salmonella enterica	364906	371238	Sigi
NZ_CP009085.2	Salmonella enterica	591703	597837	Sigi
NZ_CP009085.2	Salmonella enterica	783849	789047	Sigi
NZ_CP009085.2	Salmonella enterica	884230	891578	Sigi
NZ_CP009085.2	Salmonella enterica	1013581	1021335	Sigi
NZ_CP009085.2	Salmonella enterica	1095690	1100554	Sigi
NZ_CP009085.2	Salmonella enterica	1244107	1248943	Sigi
NZ_CP009085.2	Salmonella enterica	1252191	1257712	Sigi
NZ_CP009085.2	Salmonella enterica	1259189	1263985	Sigi
NZ_CP009085.2	Salmonella enterica	1502121	1508710	Sigi
NZ_CP009085.2	Salmonella enterica	1727526	1732020	Sigi
NZ_CP009085.2	Salmonella enterica	1735344	1752787	Sigi
NZ_CP009085.2	Salmonella enterica	2025905	2041398	Sigi
NZ_CP009085.2	Salmonella enterica	2123550	2134716	Sigi
NZ_CP009085.2	Salmonella enterica	2301720	2306949	Sigi
NZ_CP009085.2	Salmonella enterica	2786627	2792290	Sigi
NZ_CP009085.2	Salmonella enterica	2804342	2809370	Sigi
NZ_CP009085.2	Salmonella enterica	2887880	2892985	Sigi
NZ_CP009085.2	Salmonella enterica	3074533	3078727	Sigi
NZ_CP009085.2	Salmonella enterica	3157789	3161947	Sigi
NZ_CP009085.2	Salmonella enterica	3440814	3447531	Sigi
NZ_CP009085.2	Salmonella enterica	3782841	3790446	Sigi
NZ_CP009085.2	Salmonella enterica	3881467	3886696	Sigi
NZ_CP009085.2	Salmonella enterica	4327416	4333041	Sigi
NZ_CP009085.2	Salmonella enterica	4410209	4415156	Sigi
NZ_CP009085.2	Salmonella enterica	4564232	4571778	Sigi
NZ_CP009085.2	Salmonella enterica	4606527	4611835	Sigi
NZ_CP009084.2	Salmonella enterica	312459	323077	Sigi
NZ_CP009084.2	Salmonella enterica	325633	331105	Sigi
NZ_CP009084.2	Salmonella enterica	364906	371238	Sigi
NZ_CP009084.2	Salmonella enterica	591703	597837	Sigi
NZ_CP009084.2	Salmonella enterica	783849	789047	Sigi
NZ_CP009084.2	Salmonella enterica	884230	891578	Sigi
NZ_CP009084.2	Salmonella enterica	1013581	1021335	Sigi
NZ_CP009084.2	Salmonella enterica	1095690	1100554	Sigi
NZ_CP009084.2	Salmonella enterica	1244107	1248943	Sigi
NZ_CP009084.2	Salmonella enterica	1252191	1257712	Sigi
NZ_CP009084.2	Salmonella enterica	1259189	1263985	Sigi
NZ_CP009084.2	Salmonella enterica	1502121	1508710	Sigi
NZ_CP009084.2	Salmonella enterica	1727526	1732020	Sigi
NZ_CP009084.2	Salmonella enterica	1735344	1752787	Sigi
NZ_CP009084.2	Salmonella enterica	2025905	2041398	Sigi
NZ_CP009084.2	Salmonella enterica	2123550	2134716	Sigi
NZ_CP009084.2	Salmonella enterica	2301719	2306948	Sigi
NZ_CP009084.2	Salmonella enterica	2786626	2792289	Sigi
NZ_CP009084.2	Salmonella enterica	2804341	2809369	Sigi
NZ_CP009084.2	Salmonella enterica	2887879	2892984	Sigi
NZ_CP009084.2	Salmonella enterica	3074532	3078726	Sigi
NZ_CP009084.2	Salmonella enterica	3157788	3161946	Sigi
NZ_CP009084.2	Salmonella enterica	3440813	3447530	Sigi
NZ_CP009084.2	Salmonella enterica	3782837	3790442	Sigi
NZ_CP009084.2	Salmonella enterica	3881463	3886692	Sigi
NZ_CP009084.2	Salmonella enterica	4327415	4333040	Sigi
NZ_CP009084.2	Salmonella enterica	4410208	4415155	Sigi
NZ_CP009084.2	Salmonella enterica	4564231	4571777	Sigi
NZ_CP009084.2	Salmonella enterica	4606526	4611834	Sigi
NZ_CP009086.1	Salmonella enterica	312162	322780	Sigi
NZ_CP009086.1	Salmonella enterica	325336	330808	Sigi
NZ_CP009086.1	Salmonella enterica	364609	370941	Sigi
NZ_CP009086.1	Salmonella enterica	591476	597610	Sigi
NZ_CP009086.1	Salmonella enterica	783808	789006	Sigi
NZ_CP009086.1	Salmonella enterica	884210	891558	Sigi
NZ_CP009086.1	Salmonella enterica	1013483	1021237	Sigi
NZ_CP009086.1	Salmonella enterica	1095592	1100456	Sigi
NZ_CP009086.1	Salmonella enterica	1244009	1248845	Sigi
NZ_CP009086.1	Salmonella enterica	1252093	1257614	Sigi
NZ_CP009086.1	Salmonella enterica	1259091	1263887	Sigi
NZ_CP009086.1	Salmonella enterica	1501564	1508153	Sigi
NZ_CP009086.1	Salmonella enterica	1726959	1731453	Sigi
NZ_CP009086.1	Salmonella enterica	1734777	1752220	Sigi
NZ_CP009086.1	Salmonella enterica	2025338	2040831	Sigi
NZ_CP009086.1	Salmonella enterica	2122971	2134137	Sigi
NZ_CP009086.1	Salmonella enterica	2301149	2306378	Sigi
NZ_CP009086.1	Salmonella enterica	2786046	2791709	Sigi
NZ_CP009086.1	Salmonella enterica	2803761	2808702	Sigi
NZ_CP009086.1	Salmonella enterica	2887212	2892317	Sigi
NZ_CP009086.1	Salmonella enterica	3073920	3078113	Sigi
NZ_CP009086.1	Salmonella enterica	3157175	3161333	Sigi
NZ_CP009086.1	Salmonella enterica	3440201	3446909	Sigi
NZ_CP009086.1	Salmonella enterica	3782185	3789790	Sigi
NZ_CP009086.1	Salmonella enterica	3880811	3886040	Sigi
NZ_CP009086.1	Salmonella enterica	4326827	4332452	Sigi
NZ_CP009086.1	Salmonella enterica	4409620	4414567	Sigi
NZ_CP009086.1	Salmonella enterica	4563411	4570936	Sigi
NZ_CP009086.1	Salmonella enterica	4605685	4610971	Sigi
NZ_CP009087.1	Salmonella enterica	312162	322780	Sigi
NZ_CP009087.1	Salmonella enterica	325336	330808	Sigi
NZ_CP009087.1	Salmonella enterica	364609	370941	Sigi
NZ_CP009087.1	Salmonella enterica	591406	597540	Sigi
NZ_CP009087.1	Salmonella enterica	783738	788936	Sigi
NZ_CP009087.1	Salmonella enterica	884154	891502	Sigi
NZ_CP009087.1	Salmonella enterica	1013347	1021101	Sigi
NZ_CP009087.1	Salmonella enterica	1095456	1100320	Sigi
NZ_CP009087.1	Salmonella enterica	1243874	1248710	Sigi
NZ_CP009087.1	Salmonella enterica	1251958	1257479	Sigi
NZ_CP009087.1	Salmonella enterica	1258956	1263752	Sigi
NZ_CP009087.1	Salmonella enterica	1501427	1508016	Sigi
NZ_CP009087.1	Salmonella enterica	1726714	1731208	Sigi
NZ_CP009087.1	Salmonella enterica	1734532	1751975	Sigi
NZ_CP009087.1	Salmonella enterica	2025093	2040586	Sigi
NZ_CP009087.1	Salmonella enterica	2122726	2133892	Sigi
NZ_CP009087.1	Salmonella enterica	2300946	2306175	Sigi
NZ_CP009087.1	Salmonella enterica	2785863	2791526	Sigi
NZ_CP009087.1	Salmonella enterica	2803578	2808519	Sigi
NZ_CP009087.1	Salmonella enterica	2887029	2892134	Sigi
NZ_CP009087.1	Salmonella enterica	3073737	3077930	Sigi
NZ_CP009087.1	Salmonella enterica	3156992	3161150	Sigi
NZ_CP009087.1	Salmonella enterica	3440017	3446729	Sigi
NZ_CP009087.1	Salmonella enterica	3782005	3789610	Sigi
NZ_CP009087.1	Salmonella enterica	3880631	3885860	Sigi
NZ_CP009087.1	Salmonella enterica	4326779	4332404	Sigi
NZ_CP009087.1	Salmonella enterica	4409572	4414519	Sigi
NZ_CP009087.1	Salmonella enterica	4563595	4571115	Sigi
NZ_CP009087.1	Salmonella enterica	4605864	4611165	Sigi
NZ_CP009083.1	Salmonella enterica	312516	323134	Sigi
NZ_CP009083.1	Salmonella enterica	325690	331162	Sigi
NZ_CP009083.1	Salmonella enterica	364403	371295	Sigi
NZ_CP009083.1	Salmonella enterica	591760	597894	Sigi
NZ_CP009083.1	Salmonella enterica	784311	789509	Sigi
NZ_CP009083.1	Salmonella enterica	884694	892042	Sigi
NZ_CP009083.1	Salmonella enterica	1014045	1021799	Sigi
NZ_CP009083.1	Salmonella enterica	1096154	1101018	Sigi
NZ_CP009083.1	Salmonella enterica	1244571	1249407	Sigi
NZ_CP009083.1	Salmonella enterica	1252655	1258176	Sigi
NZ_CP009083.1	Salmonella enterica	1259653	1264449	Sigi
NZ_CP009083.1	Salmonella enterica	1502129	1508718	Sigi
NZ_CP009083.1	Salmonella enterica	1727534	1732028	Sigi
NZ_CP009083.1	Salmonella enterica	1735352	1752795	Sigi
NZ_CP009083.1	Salmonella enterica	2025913	2041406	Sigi
NZ_CP009083.1	Salmonella enterica	2123546	2134712	Sigi
NZ_CP009083.1	Salmonella enterica	2301694	2306944	Sigi
NZ_CP009083.1	Salmonella enterica	2786589	2792252	Sigi
NZ_CP009083.1	Salmonella enterica	2804304	2809245	Sigi
NZ_CP009083.1	Salmonella enterica	2887755	2892860	Sigi
NZ_CP009083.1	Salmonella enterica	3074463	3078656	Sigi
NZ_CP009083.1	Salmonella enterica	3157718	3161876	Sigi
NZ_CP009083.1	Salmonella enterica	3440743	3447451	Sigi
NZ_CP009083.1	Salmonella enterica	3782521	3790126	Sigi
NZ_CP009083.1	Salmonella enterica	3881207	3886436	Sigi
NZ_CP009083.1	Salmonella enterica	4327122	4332747	Sigi
NZ_CP009083.1	Salmonella enterica	4409915	4414862	Sigi
NZ_CP009083.1	Salmonella enterica	4563938	4571458	Sigi
NZ_CP009083.1	Salmonella enterica	4606207	4611508	Sigi
NZ_CP009088.1	Salmonella enterica	311453	322071	Sigi
NZ_CP009088.1	Salmonella enterica	324627	330099	Sigi
NZ_CP009088.1	Salmonella enterica	363898	370229	Sigi
NZ_CP009088.1	Salmonella enterica	590689	596823	Sigi
NZ_CP009088.1	Salmonella enterica	783016	788214	Sigi
NZ_CP009088.1	Salmonella enterica	883398	891433	Sigi
NZ_CP009088.1	Salmonella enterica	1012749	1020502	Sigi
NZ_CP009088.1	Salmonella enterica	1094852	1099715	Sigi
NZ_CP009088.1	Salmonella enterica	1243488	1248323	Sigi
NZ_CP009088.1	Salmonella enterica	1251571	1257091	Sigi
NZ_CP009088.1	Salmonella enterica	1258568	1263363	Sigi
NZ_CP009088.1	Salmonella enterica	1501062	1507650	Sigi
NZ_CP009088.1	Salmonella enterica	1726340	1730834	Sigi
NZ_CP009088.1	Salmonella enterica	1744915	1752569	Sigi
NZ_CP009088.1	Salmonella enterica	2025756	2041237	Sigi
NZ_CP009088.1	Salmonella enterica	2130281	2134505	Sigi
NZ_CP009088.1	Salmonella enterica	2301502	2306731	Sigi
NZ_CP009088.1	Salmonella enterica	2785606	2791268	Sigi
NZ_CP009088.1	Salmonella enterica	2803320	2808260	Sigi
NZ_CP009088.1	Salmonella enterica	2886769	2891874	Sigi
NZ_CP009088.1	Salmonella enterica	3073473	3077666	Sigi
NZ_CP009088.1	Salmonella enterica	3156727	3160885	Sigi
NZ_CP009088.1	Salmonella enterica	3439750	3446443	Sigi
NZ_CP009088.1	Salmonella enterica	3781746	3789350	Sigi
NZ_CP009088.1	Salmonella enterica	3880370	3885599	Sigi
NZ_CP009088.1	Salmonella enterica	4325812	4331437	Sigi
NZ_CP009088.1	Salmonella enterica	4408604	4413551	Sigi
NZ_CP009088.1	Salmonella enterica	4562621	4570171	Sigi
NZ_CP009088.1	Salmonella enterica	4605482	4610214	Sigi
NZ_CP008928.1	Salmonella enterica	32136	36630	Sigi
NZ_CP008928.1	Salmonella enterica	39954	57397	Sigi
NZ_CP008928.1	Salmonella enterica	330515	346008	Sigi
NZ_CP008928.1	Salmonella enterica	428160	439326	Sigi
NZ_CP008928.1	Salmonella enterica	606329	611558	Sigi
NZ_CP008928.1	Salmonella enterica	1090927	1096590	Sigi
NZ_CP008928.1	Salmonella enterica	1108642	1113670	Sigi
NZ_CP008928.1	Salmonella enterica	1191772	1196877	Sigi
NZ_CP008928.1	Salmonella enterica	1378346	1382539	Sigi
NZ_CP008928.1	Salmonella enterica	1461601	1465759	Sigi
NZ_CP008928.1	Salmonella enterica	1744626	1751199	Sigi
NZ_CP008928.1	Salmonella enterica	2086503	2094108	Sigi
