#ACCESSION	ORGANISM	START	END	DETECTION
NC_013861.1	Legionella longbeachae	2149041	2197716	Islander
NC_013861.1	Legionella longbeachae	3335580	3399968	Islander
NC_013861.1	Legionella longbeachae	3399969	3431861	Islander
NC_013861.1	Legionella longbeachae	3431862	3442245	Islander
NC_013861.1	Legionella longbeachae	3933722	3956846	Islander
NC_013861.1	Legionella longbeachae	728391	743082	Islander
NC_002942.5	Legionella pneumophila	1067109	1167290	Islander
NC_002942.5	Legionella pneumophila	1167291	1181703	Islander
NC_002942.5	Legionella pneumophila	1355575	1401052	Islander
NC_002942.5	Legionella pneumophila	2296831	2361036	Islander
NC_006368.1	Sequence 1	1159929	1204465	Islander
NC_006368.1	Sequence 1	2408282	2419983	Islander
NC_006368.1	Sequence 1	2654048	2754160	Islander
NC_006368.1	Sequence 1	73156	85363	Islander
NC_006368.1	Sequence 1	182774	220021	Islander
NC_006369.1	Legionella pneumophila	1134623	1194049	Islander
NC_006369.1	Legionella pneumophila	1194050	1214394	Islander
NC_006369.1	Legionella pneumophila	2826594	2849548	Islander
NC_006369.1	Legionella pneumophila	72425	83427	Islander
NC_006369.1	Legionella pneumophila	175517	225644	Islander
NC_009494.2	Legionella pneumophila	1174841	1281042	Islander
NC_009494.2	Legionella pneumophila	1281043	1295030	Islander
NC_009494.2	Legionella pneumophila	2244703	2256256	Islander
NC_009494.2	Legionella pneumophila	2781592	2832458	Islander
NC_009494.2	Legionella pneumophila	2832459	2846992	Islander
NC_009494.2	Legionella pneumophila	614069	656778	Islander
NC_009494.2	Legionella pneumophila	82422	88487	Islander
NC_009494.2	Legionella pneumophila	181746	216179	Islander
NC_014125.1	Legionella pneumophila	1162713	1295703	Islander
NC_014125.1	Legionella pneumophila	2240059	2249182	Islander
NC_014125.1	Legionella pneumophila	2756606	2786103	Islander
NC_014125.1	Legionella pneumophila	609250	648909	Islander
NC_014125.1	Legionella pneumophila	81969	88034	Islander
NC_014125.1	Legionella pneumophila	181514	213356	Islander
NC_016811.1	Legionella pneumophila	1085639	1128881	Islander
NC_016811.1	Legionella pneumophila	1128882	1143294	Islander
NC_016811.1	Legionella pneumophila	2213223	2277428	Islander
NC_016811.1	Legionella pneumophila	2277429	2322909	Islander
NC_018140.1	Legionella pneumophila	1125693	1223715	Islander
NC_018140.1	Legionella pneumophila	1223716	1231278	Islander
NC_018140.1	Legionella pneumophila	1762729	1866711	Islander
NC_018140.1	Legionella pneumophila	2262149	2270830	Islander
NC_018140.1	Legionella pneumophila	2739460	2754499	Islander
NC_018140.1	Legionella pneumophila	177306	208681	Islander
NC_018139.1	Legionella pneumophila	1098049	1114669	Islander
NC_018139.1	Legionella pneumophila	170785	186913	Islander
NC_018139.1	Legionella pneumophila	2573056	2633255	Islander
NC_018139.1	Legionella pneumophila	2633256	2657680	Islander
NC_018139.1	Legionella pneumophila	2889251	2959810	Islander
NC_006087.1	Leifsonia xyli	2447514	2485054	Islander
NC_018649.1	Leptospirillum ferriphilum	1581745	1620058	Islander
NC_018649.1	Leptospirillum ferriphilum	2320750	2344554	Islander
NC_018649.1	Leptospirillum ferriphilum	375463	382869	Islander
NC_018649.1	Leptospirillum ferriphilum	450087	479193	Islander
NC_018649.1	Leptospirillum ferriphilum	520813	547371	Islander
NC_018649.1	Leptospirillum ferriphilum	808953	819752	Islander
NC_018649.1	Leptospirillum ferriphilum	558715	640718	Islander
NC_017094.1	Leptospirillum ferrooxidans	341149	366886	Islander
NC_017094.1	Leptospirillum ferrooxidans	516631	612131	Islander
NC_017094.1	Leptospirillum ferrooxidans	779706	790451	Islander
NC_010524.1	Leptothrix cholodnii	1012707	1020193	Islander
NC_010524.1	Leptothrix cholodnii	2386156	2398936	Islander
NC_010524.1	Leptothrix cholodnii	3495258	3503409	Islander
NC_010524.1	Leptothrix cholodnii	827586	963734	Islander
NC_010471.1	Leuconostoc citreum	78451	92405	Islander
NC_014319.1	Leuconostoc gasicomitatum	588041	600931	Islander
NC_014136.1	Leuconostoc kimchii	745246	759139	Islander
NC_015734.1	Leuconostoc sp.	1392932	1430472	Islander
NC_003212.1	Listeria innocua	2587443	2625916	Islander
NC_003212.1	Listeria innocua	76064	115504	Islander
NC_011660.1	Listeria monocytogenes	1387427	1431327	Islander
NC_011660.1	Listeria monocytogenes	2544330	2582731	Islander
NC_011660.1	Listeria monocytogenes	477536	485543	Islander
NC_013768.1	Listeria monocytogenes	1257735	1302481	Islander
NC_013766.2	Listeria monocytogenes	1291035	1335781	Islander
NC_017546.1	Listeria monocytogenes	1244155	1287128	Islander
NC_017545.1	Listeria monocytogenes	2681984	2721331	Islander
NC_017529.1	Listeria monocytogenes	1224670	1268570	Islander
NC_017529.1	Listeria monocytogenes	2170478	2178485	Islander
NC_017529.1	Listeria monocytogenes	71292	109696	Islander
NC_017537.1	Listeria monocytogenes	1222626	1266529	Islander
NC_017537.1	Listeria monocytogenes	2168423	2176430	Islander
NC_017537.1	Listeria monocytogenes	71292	109696	Islander
NC_008555.1	Listeria welshimeri	1207592	1246611	Islander
NC_011999.1	Macrococcus caseolyticus	1637435	1670664	Islander
NC_007626.1	Magnetospirillum sp.	1631128	1657760	Islander
NC_007626.1	Magnetospirillum sp.	3402876	3449755	Islander
NC_007626.1	Magnetospirillum sp.	3531711	3557879	Islander
NC_007626.1	Magnetospirillum sp.	3998431	4009737	Islander
NC_007626.1	Magnetospirillum sp.	4144210	4160580	Islander
NC_007626.1	Magnetospirillum sp.	4443212	4451016	Islander
NC_007626.1	Magnetospirillum sp.	4692989	4703345	Islander
NC_007626.1	Magnetospirillum sp.	970029	1103121	Islander
NC_015520.1	Mahella australiensis	3041299	3060396	Islander
NC_015520.1	Mahella australiensis	3060397	3095101	Islander
NC_015520.1	Mahella australiensis	590153	630441	Islander
NC_015520.1	Mahella australiensis	60094	97969	Islander
NC_014472.1	Maribacter sp.	703294	718744	Islander
NC_008347.1	Maricaulis maris	157901	180625	Islander
NC_017506.1	Marinobacter adhaerens	1109174	1156254	Islander
NC_017506.1	Marinobacter adhaerens	2066544	2110039	Islander
NC_017506.1	Marinobacter adhaerens	3247571	3262505	Islander
NC_017506.1	Marinobacter adhaerens	700810	712486	Islander
NC_008740.1	Marinobacter hydrocarbonoclasticus	1681647	1697265	Islander
NC_008740.1	Marinobacter hydrocarbonoclasticus	3518446	3621495	Islander
NC_008740.1	Marinobacter hydrocarbonoclasticus	449086	510316	Islander
NC_008740.1	Marinobacter hydrocarbonoclasticus	748755	756787	Islander
NC_017067.1	Marinobacter hydrocarbonoclasticus	527032	544693	Islander
NC_018268.1	Marinobacter sp.	2154219	2165739	Islander
NC_018268.1	Marinobacter sp.	3953975	43117	Islander
NC_018268.1	Marinobacter sp.	446281	475464	Islander
NC_009654.1	Marinomonas sp.	619115	658116	Islander
NC_014759.1	Marivirga tractuosa	1483831	1510583	Islander
NC_014759.1	Marivirga tractuosa	294290	346283	Islander
NC_014759.1	Marivirga tractuosa	4114650	4140192	Islander
NC_014759.1	Marivirga tractuosa	544970	568555	Islander
NC_013946.1	Meiothermus ruber	1443362	1459586	Islander
NC_013946.1	Meiothermus ruber	2810524	2817740	Islander
NC_014212.1	Meiothermus silvanus	1170158	1209528	Islander
NC_014212.1	Meiothermus silvanus	1327510	1336932	Islander
NC_014212.1	Meiothermus silvanus	1572507	1579531	Islander
NC_014212.1	Meiothermus silvanus	1745310	1764462	Islander
NC_014923.1	Mesorhizobium ciceri	3937902	3975266	Islander
NC_014923.1	Mesorhizobium ciceri	3975310	3987235	Islander
NC_014923.1	Mesorhizobium ciceri	4021569	4040677	Islander
NC_002678.2	Mesorhizobium loti	310126	347763	Islander
NC_002678.2	Mesorhizobium loti	347807	359651	Islander
NC_002678.2	Mesorhizobium loti	4374383	4394698	Islander
NC_002678.2	Mesorhizobium loti	6575166	6680615	Islander
NC_002678.2	Mesorhizobium loti	6975491	7020728	Islander
NC_015675.1	Mesorhizobium opportunistum	3820452	3872731	Islander
NC_008825.1	Methylibium petroleiphilum	2498169	2574024	Islander
NC_008825.1	Methylibium petroleiphilum	3164929	3188490	Islander
NC_008825.1	Methylibium petroleiphilum	571640	583368	Islander
NC_010172.1	Methylobacterium extorquens	107536	189970	Islander
NC_010172.1	Methylobacterium extorquens	2726319	2759008	Islander
NC_010172.1	Methylobacterium extorquens	277328	308315	Islander
NC_010172.1	Methylobacterium extorquens	3419780	3423807	Islander
NC_010172.1	Methylobacterium extorquens	4868824	4882938	Islander
NC_010172.1	Methylobacterium extorquens	5457432	5469774	Islander
NC_010172.1	Methylobacterium extorquens	62882	107535	Islander
NC_011757.1	Methylobacterium extorquens	1641861	1693733	Islander
NC_011757.1	Methylobacterium extorquens	241898	297038	Islander
NC_011757.1	Methylobacterium extorquens	3478508	3511257	Islander
NC_011757.1	Methylobacterium extorquens	3511258	3580606	Islander
NC_011757.1	Methylobacterium extorquens	4051468	4072463	Islander
NC_011757.1	Methylobacterium extorquens	4297989	4318622	Islander
NC_011757.1	Methylobacterium extorquens	5003297	5041343	Islander
NC_011757.1	Methylobacterium extorquens	5695952	5716876	Islander
NC_011757.1	Methylobacterium extorquens	5756653	12	Islander
NC_011757.1	Methylobacterium extorquens	82183	112783	Islander
NC_011757.1	Methylobacterium extorquens	984866	1153604	Islander
NC_012808.1	Methylobacterium extorquens	1130833	1145791	Islander
NC_012808.1	Methylobacterium extorquens	165630	174686	Islander
NC_012808.1	Methylobacterium extorquens	1911371	1995974	Islander
NC_012808.1	Methylobacterium extorquens	2872422	2938527	Islander
NC_012808.1	Methylobacterium extorquens	3894240	3955941	Islander
NC_012808.1	Methylobacterium extorquens	4056721	4115511	Islander
NC_012808.1	Methylobacterium extorquens	4115512	4163562	Islander
NC_012808.1	Methylobacterium extorquens	61846	80742	Islander
NC_012988.1	Methylobacterium extorquens	1785813	1798171	Islander
NC_012988.1	Methylobacterium extorquens	232479	392340	Islander
NC_012988.1	Methylobacterium extorquens	3294778	3308263	Islander
NC_012988.1	Methylobacterium extorquens	5288699	5337264	Islander
NC_012988.1	Methylobacterium extorquens	5522895	5532585	Islander
NC_012988.1	Methylobacterium extorquens	774163	796148	Islander
NC_011894.1	Methylobacterium nodulans	2076608	2140960	Islander
NC_011894.1	Methylobacterium nodulans	2606937	2727161	Islander
NC_011894.1	Methylobacterium nodulans	3025095	3055699	Islander
NC_011894.1	Methylobacterium nodulans	3589011	3700022	Islander
NC_011894.1	Methylobacterium nodulans	3889338	3996776	Islander
NC_011894.1	Methylobacterium nodulans	3996777	4175893	Islander
NC_011894.1	Methylobacterium nodulans	4276230	4395983	Islander
NC_011894.1	Methylobacterium nodulans	5061459	5169276	Islander
NC_011894.1	Methylobacterium nodulans	5473551	5505476	Islander
NC_011894.1	Methylobacterium nodulans	5822951	5899390	Islander
NC_011894.1	Methylobacterium nodulans	6216247	6388065	Islander
NC_011894.1	Methylobacterium nodulans	6488053	6577436	Islander
NC_011894.1	Methylobacterium nodulans	7051134	7125198	Islander
NC_011894.1	Methylobacterium nodulans	7402113	7442056	Islander
NC_011894.1	Methylobacterium nodulans	7573037	7596907	Islander
NC_011894.1	Methylobacterium nodulans	7695581	7735998	Islander
NC_011894.1	Methylobacterium nodulans	990301	1021136	Islander
NC_010725.1	Methylobacterium populi	1456876	1480058	Islander
NC_010725.1	Methylobacterium populi	1990644	2039160	Islander
NC_010725.1	Methylobacterium populi	2595028	2604755	Islander
NC_010725.1	Methylobacterium populi	334623	370972	Islander
NC_010725.1	Methylobacterium populi	3921129	4100477	Islander
NC_010725.1	Methylobacterium populi	4314143	4460153	Islander
NC_010505.1	Methylobacterium radiotolerans	4404705	4421326	Islander
NC_010505.1	Methylobacterium radiotolerans	5492384	5514652	Islander
NC_010505.1	Methylobacterium radiotolerans	5514653	5626327	Islander
NC_010511.1	Methylobacterium sp.	1305634	1345153	Islander
NC_010511.1	Methylobacterium sp.	3096345	3137722	Islander
NC_010511.1	Methylobacterium sp.	3239381	3249005	Islander
NC_010511.1	Methylobacterium sp.	4258059	4325329	Islander
NC_010511.1	Methylobacterium sp.	4413045	4435489	Islander
NC_010511.1	Methylobacterium sp.	4534320	4617459	Islander
NC_010511.1	Methylobacterium sp.	4702269	4752558	Islander
NC_010511.1	Methylobacterium sp.	5162966	5207782	Islander
NC_010511.1	Methylobacterium sp.	5430435	5438791	Islander
NC_010511.1	Methylobacterium sp.	7030885	7052636	Islander
NC_010511.1	Methylobacterium sp.	7397946	7430851	Islander
NC_010511.1	Methylobacterium sp.	7547305	7615876	Islander
NC_010511.1	Methylobacterium sp.	865371	923833	Islander
NC_010511.1	Methylobacterium sp.	923834	930698	Islander
NC_011666.1	Methylocella silvestris	1668628	1682081	Islander
NC_011666.1	Methylocella silvestris	2112486	2150131	Islander
NC_011666.1	Methylocella silvestris	2341602	2382664	Islander
NC_011666.1	Methylocella silvestris	3040632	3068286	Islander
NC_011666.1	Methylocella silvestris	3386091	3404558	Islander
NC_011666.1	Methylocella silvestris	3404559	3426214	Islander
NC_018485.1	Methylocystis sp.	2844891	2855424	Islander
NC_015572.1	Methylomonas methanica	1091791	1100964	Islander
NC_015572.1	Methylomonas methanica	2116216	2237093	Islander
NC_015572.1	Methylomonas methanica	4624480	4635681	Islander
NC_017856.1	Methylophaga frappieri	1437635	1457309	Islander
NC_012968.1	Methylotenera mobilis	239637	262190	Islander
NC_014207.1	Methylotenera versatilis	163702	171726	Islander
NC_014207.1	Methylotenera versatilis	2014292	2033292	Islander
NC_014207.1	Methylotenera versatilis	2420196	2428530	Islander
NC_014207.1	Methylotenera versatilis	2428648	2435573	Islander
NC_014207.1	Methylotenera versatilis	2577148	2586173	Islander
NC_012969.1	Methylovorus glucosetrophus	1572975	1591643	Islander
NC_012969.1	Methylovorus glucosetrophus	1716640	1770574	Islander
NC_012969.1	Methylovorus glucosetrophus	2144373	2210810	Islander
NC_012969.1	Methylovorus glucosetrophus	2484999	2508831	Islander
NC_014733.1	Methylovorus sp.	1079263	1087016	Islander
NC_014733.1	Methylovorus sp.	1573001	1590566	Islander
NC_016026.1	Micavibrio aeruginosavorus	1764483	1774667	Islander
NC_016026.1	Micavibrio aeruginosavorus	2088259	2099221	Islander
NC_016026.1	Micavibrio aeruginosavorus	301560	319542	Islander
NC_016026.1	Micavibrio aeruginosavorus	561628	601729	Islander
NC_015125.1	Microbacterium testaceum	229853	254343	Islander
NC_015635.1	Microlunatus phosphovorus	1990177	2027026	Islander
NC_015635.1	Microlunatus phosphovorus	3263854	3271838	Islander
NC_015635.1	Microlunatus phosphovorus	808726	824411	Islander
NC_015635.1	Microlunatus phosphovorus	5227434	5258764	Islander
NC_014391.1	Micromonospora aurantiaca	16091	29665	Islander
NC_014391.1	Micromonospora aurantiaca	2586173	2601794	Islander
NC_014391.1	Micromonospora aurantiaca	6727466	6731658	Islander
NC_014391.1	Micromonospora aurantiaca	6731659	6862863	Islander
NC_014815.1	Micromonospora sp.	3278522	3297112	Islander
NC_014815.1	Micromonospora sp.	4392841	4516465	Islander
NC_014815.1	Micromonospora sp.	654727	676143	Islander
NC_014815.1	Micromonospora sp.	6785522	6799941	Islander
NC_014815.1	Micromonospora sp.	870785	883785	Islander
NC_014246.1	Mobiluncus curtisii	1576549	1594308	Islander
NC_014246.1	Mobiluncus curtisii	71203	92770	Islander
NC_017955.1	Modestobacter marinus	1496944	1517930	Islander
NC_017955.1	Modestobacter marinus	2517313	2530836	Islander
NC_017955.1	Modestobacter marinus	340686	356143	Islander
NC_017955.1	Modestobacter marinus	5176868	5188877	Islander
NC_017955.1	Modestobacter marinus	697966	711986	Islander
NC_007644.1	Moorella thermoacetica	1850431	1863752	Islander
NC_007644.1	Moorella thermoacetica	284599	372292	Islander
NC_014147.1	Moraxella catarrhalis	1497554	1510307	Islander
NC_014147.1	Moraxella catarrhalis	1601799	1610810	Islander
NC_015945.1	Muricauda ruestringensis	1910491	1935123	Islander
NC_015945.1	Muricauda ruestringensis	2717451	2815632	Islander
NC_015945.1	Muricauda ruestringensis	2815633	2983595	Islander
NC_010397.1	Mycobacterium abscessus	1754409	1816163	Islander
NC_010397.1	Mycobacterium abscessus	1816194	1825803	Islander
NC_010397.1	Mycobacterium abscessus	233543	250070	Islander
NC_002944.2	Mycobacterium avium	3081788	3099493	Islander
NC_002944.2	Mycobacterium avium	874112	889534	Islander
NC_008595.1	Mycobacterium avium	1443875	1463429	Islander
NC_008595.1	Mycobacterium avium	254235	294339	Islander
NC_008595.1	Mycobacterium avium	665466	675840	Islander
NC_008595.1	Mycobacterium avium	746452	794440	Islander
NC_015848.1	Mycobacterium canettii	1174583	1180560	Islander
NC_015848.1	Mycobacterium canettii	1180591	1191774	Islander
NC_015848.1	Mycobacterium canettii	4135425	4147097	Islander
NC_018027.1	Mycobacterium chubuense	2260815	2271566	Islander
NC_018027.1	Mycobacterium chubuense	2750188	2766242	Islander
NC_009338.1	Mycobacterium gilvum	2054789	2067836	Islander
NC_009338.1	Mycobacterium gilvum	2932344	3049189	Islander
NC_009338.1	Mycobacterium gilvum	4155677	4165468	Islander
NC_009338.1	Mycobacterium gilvum	4873396	4948468	Islander
NC_014814.1	Mycobacterium gilvum	1225079	1234382	Islander
NC_014814.1	Mycobacterium gilvum	1405802	1435490	Islander
NC_014814.1	Mycobacterium gilvum	488994	497862	Islander
NC_018612.1	Mycobacterium indicus	1716376	1756841	Islander
NC_018612.1	Mycobacterium indicus	2265521	2269823	Islander
NC_018612.1	Mycobacterium indicus	3025829	3158811	Islander
NC_018612.1	Mycobacterium indicus	851557	869577	Islander
NC_016948.1	Mycobacterium intracellulare	2038854	2048843	Islander
NC_016948.1	Mycobacterium intracellulare	2938888	2948910	Islander
NC_016948.1	Mycobacterium intracellulare	3729071	3736741	Islander
NC_016948.1	Mycobacterium intracellulare	684621	709097	Islander
NC_016946.1	Mycobacterium intracellulare	1066185	1078506	Islander
NC_016946.1	Mycobacterium intracellulare	2153519	2167066	Islander
NC_016946.1	Mycobacterium intracellulare	3607752	3617108	Islander
NC_016946.1	Mycobacterium intracellulare	4940937	4954486	Islander
NC_016946.1	Mycobacterium intracellulare	4954487	4963577	Islander
NC_016946.1	Mycobacterium intracellulare	675945	689516	Islander
NC_016947.1	Mycobacterium intracellulare	1561362	1578902	Islander
NC_016947.1	Mycobacterium intracellulare	672310	690330	Islander
NC_010612.1	Mycobacterium marinum	4405757	4410545	Islander
NC_010612.1	Mycobacterium marinum	4410546	4430826	Islander
NC_010612.1	Mycobacterium marinum	4812294	4869629	Islander
NC_010612.1	Mycobacterium marinum	5460069	5470810	Islander
NC_010612.1	Mycobacterium marinum	5628706	5637882	Islander
NC_010612.1	Mycobacterium marinum	5885066	5904330	Islander
NC_016604.1	Mycobacterium rhodesiae	3127524	3240726	Islander
NC_016604.1	Mycobacterium rhodesiae	6208672	6223099	Islander
NC_009077.1	Mycobacterium sp.	2313071	2369691	Islander
NC_009077.1	Mycobacterium sp.	3855999	3869091	Islander
NC_009077.1	Mycobacterium sp.	4114086	4134431	Islander
NC_009077.1	Mycobacterium sp.	4676677	4826618	Islander
NC_008705.1	Mycobacterium sp.	1545212	1610676	Islander
NC_008705.1	Mycobacterium sp.	3087323	3098157	Islander
NC_008705.1	Mycobacterium sp.	3211179	3221572	Islander
NC_008146.1	Mycobacterium sp.	1540904	1605019	Islander
NC_008146.1	Mycobacterium sp.	3069435	3080269	Islander
NC_017904.1	Mycobacterium sp.	3087598	3176228	Islander
NC_017904.1	Mycobacterium sp.	670162	686582	Islander
NC_002755.2	Mycobacterium tuberculosis	2966150	2975773	Islander
NC_009525.1	Mycobacterium tuberculosis	2981974	2992955	Islander
NC_009565.1	Mycobacterium tuberculosis	2983323	2992946	Islander
NC_012943.1	Mycobacterium tuberculosis	1434186	1443809	Islander
NC_016768.1	Mycobacterium tuberculosis	1434130	1443753	Islander
NC_018078.1	Mycobacterium tuberculosis	1434298	1443921	Islander
NC_000962.3	Mycobacterium tuberculosis	2970006	2980987	Islander
NC_017524.1	Mycobacterium tuberculosis	2964908	2974531	Islander
NC_017522.1	Mycobacterium tuberculosis	2958210	2967833	Islander
NC_018143.2	Mycobacterium tuberculosis	2970016	2980997	Islander
NC_008726.1	Mycobacterium vanbaalenii	2654911	2666403	Islander
NC_008726.1	Mycobacterium vanbaalenii	3440307	3478493	Islander
NC_008726.1	Mycobacterium vanbaalenii	3864608	3988649	Islander
NC_008726.1	Mycobacterium vanbaalenii	4667195	4686689	Islander
NC_008726.1	Mycobacterium vanbaalenii	494316	629864	Islander
NC_015711.1	Myxococcus fulvus	1606205	1610547	Islander
NC_015711.1	Myxococcus fulvus	4307709	4362064	Islander
NC_015711.1	Myxococcus fulvus	5980199	6016683	Islander
NC_008095.1	Myxococcus xanthus	6058623	6072186	Islander
NC_013235.1	Nakamurella multipartita	2136172	2181902	Islander
NC_013235.1	Nakamurella multipartita	2915868	3033429	Islander
NC_013235.1	Nakamurella multipartita	442800	469469	Islander
NC_013235.1	Nakamurella multipartita	469470	527039	Islander
NC_013235.1	Nakamurella multipartita	598485	603628	Islander
NC_013235.1	Nakamurella multipartita	691282	710461	Islander
NC_012115.1	Nautilia profundicola	1083464	1092368	Islander
NC_011035.1	Neisseria gonorrhoeae	1174109	1218411	Islander
NC_011035.1	Neisseria gonorrhoeae	526608	562208	Islander
NC_014752.1	Neisseria lactamica	138750	145896	Islander
NC_003112.2	Neisseria meningitidis	916120	929821	Islander
NC_008767.1	Neisseria meningitidis	847064	882365	Islander
NC_017501.1	Neisseria meningitidis	1443432	1469073	Islander
NC_013016.1	Neisseria meningitidis	820671	854258	Islander
NC_017513.1	Neisseria meningitidis	855668	890969	Islander
NC_017516.1	Neisseria meningitidis	1369852	1383553	Islander
NC_017514.1	Neisseria meningitidis	1325294	1339174	Islander
NC_017517.1	Neisseria meningitidis	942102	969400	Islander
NC_017515.1	Neisseria meningitidis	1361954	1375666	Islander
NC_017518.1	Neisseria meningitidis	995400	1009269	Islander
NC_016609.1	Niastella koreensis	1317665	1337031	Islander
NC_016609.1	Niastella koreensis	4261840	4285532	Islander
NC_016609.1	Niastella koreensis	6045254	6055238	Islander
NC_016609.1	Niastella koreensis	7438691	7457443	Islander
NC_014935.1	Nitratifractor salsuginis	1164295	1206622	Islander
NC_014935.1	Nitratifractor salsuginis	1763196	1802337	Islander
NC_014935.1	Nitratifractor salsuginis	202226	210453	Islander
NC_009662.1	Nitratiruptor sp.	1687663	1708069	Islander
NC_009662.1	Nitratiruptor sp.	435855	473013	Islander
NC_007964.1	Nitrobacter hamburgensis	1792119	1803288	Islander
NC_007964.1	Nitrobacter hamburgensis	2240988	2261263	Islander
NC_007964.1	Nitrobacter hamburgensis	2375112	2382711	Islander
NC_007964.1	Nitrobacter hamburgensis	2386860	2397736	Islander
NC_007964.1	Nitrobacter hamburgensis	2732747	2750465	Islander
NC_007964.1	Nitrobacter hamburgensis	2765273	2780650	Islander
NC_007964.1	Nitrobacter hamburgensis	3143057	3149031	Islander
NC_007964.1	Nitrobacter hamburgensis	324890	374178	Islander
NC_007964.1	Nitrobacter hamburgensis	3649012	3656766	Islander
NC_007964.1	Nitrobacter hamburgensis	3656767	3702664	Islander
NC_007406.1	Nitrobacter winogradskyi	1600665	1619591	Islander
NC_007406.1	Nitrobacter winogradskyi	1682417	1709406	Islander
NC_007406.1	Nitrobacter winogradskyi	1759820	1778120	Islander
NC_013960.1	Nitrosococcus halophilus	1007234	1023063	Islander
NC_013960.1	Nitrosococcus halophilus	1983997	1988510	Islander
NC_013960.1	Nitrosococcus halophilus	951428	961536	Islander
NC_013960.1	Nitrosococcus halophilus	961763	1007233	Islander
NC_007484.1	Nitrosococcus oceani	2586554	2593061	Islander
NC_007484.1	Nitrosococcus oceani	45070	74343	Islander
NC_004757.1	Nitrosomonas europaea	263074	270336	Islander
NC_008344.1	Nitrosomonas eutropha	1160041	1165775	Islander
NC_008344.1	Nitrosomonas eutropha	1532830	1569869	Islander
NC_008344.1	Nitrosomonas eutropha	6678	123324	Islander
NC_015222.1	Nitrosomonas sp.	190352	233719	Islander
NC_015222.1	Nitrosomonas sp.	1910779	1920335	Islander
NC_015222.1	Nitrosomonas sp.	233720	245187	Islander
NC_015222.1	Nitrosomonas sp.	2496863	2510782	Islander
NC_015222.1	Nitrosomonas sp.	3037334	3048315	Islander
NC_015222.1	Nitrosomonas sp.	3048316	3057186	Islander
NC_015222.1	Nitrosomonas sp.	1358169	1365688	Islander
NC_015731.1	Nitrosomonas sp.	1072123	1078501	Islander
NC_015731.1	Nitrosomonas sp.	1957712	1964735	Islander
NC_015731.1	Nitrosomonas sp.	1964736	2004847	Islander
NC_015731.1	Nitrosomonas sp.	2150673	2164335	Islander
NC_015731.1	Nitrosomonas sp.	2196336	2205354	Islander
NC_015731.1	Nitrosomonas sp.	2419867	2485299	Islander
NC_015731.1	Nitrosomonas sp.	285313	293456	Islander
NC_015731.1	Nitrosomonas sp.	2912522	2927924	Islander
NC_015731.1	Nitrosomonas sp.	309485	378935	Islander
NC_015731.1	Nitrosomonas sp.	3286267	3294753	Islander
NC_015731.1	Nitrosomonas sp.	3555442	3577779	Islander
NC_007614.1	Nitrosospira multiformis	1048868	1082404	Islander
NC_018681.1	Nocardia brasiliensis	446413	459086	Islander
NC_016887.1	Nocardia cyriacigeorgica	1719826	1775008	Islander
NC_016887.1	Nocardia cyriacigeorgica	409473	418542	Islander
NC_016887.1	Nocardia cyriacigeorgica	787244	793997	Islander
NC_006361.1	Nocardia farcinica	13886	53117	Islander
NC_006361.1	Nocardia farcinica	1653666	1712176	Islander
NC_006361.1	Nocardia farcinica	2235171	2246516	Islander
NC_006361.1	Nocardia farcinica	248330	260197	Islander
NC_006361.1	Nocardia farcinica	725513	735268	Islander
NC_008699.1	Nocardioides sp.	1625640	1693555	Islander
NC_008699.1	Nocardioides sp.	1693556	1716034	Islander
NC_008699.1	Nocardioides sp.	2095969	2103155	Islander
NC_008699.1	Nocardioides sp.	595112	687285	Islander
NC_018524.1	Nocardiopsis alba	564345	591617	Islander
NC_014210.1	Nocardiopsis dassonvillei	4124636	4135237	Islander
NC_014210.1	Nocardiopsis dassonvillei	4135238	4148179	Islander
NC_014210.1	Nocardiopsis dassonvillei	5278963	5293485	Islander
NC_014210.1	Nocardiopsis dassonvillei	5293486	5297130	Islander
NC_014211.1	Nocardiopsis dassonvillei	444586	457302	Islander
NC_010628.1	Nostoc punctiforme	6050450	6077230	Islander
NC_010628.1	Nostoc punctiforme	7496980	7507379	Islander
NC_010628.1	Nostoc punctiforme	879027	887114	Islander
NC_003272.1	Nostoc sp.	4180361	4220098	Islander
NC_007794.1	Novosphingobium aromaticivorans	2272471	2356006	Islander
NC_007794.1	Novosphingobium aromaticivorans	268126	284641	Islander
NC_007794.1	Novosphingobium aromaticivorans	2932911	2980765	Islander
NC_007794.1	Novosphingobium aromaticivorans	665420	708213	Islander
NC_015580.1	Novosphingobium sp.	158330	163479	Islander
NC_015580.1	Novosphingobium sp.	265642	348831	Islander
NC_015580.1	Novosphingobium sp.	2718783	2724015	Islander
NC_015580.1	Novosphingobium sp.	350001	388196	Islander
NC_015580.1	Novosphingobium sp.	3840584	3851000	Islander
NC_016745.1	Oceanimonas sp.	1867839	1905352	Islander
NC_014761.1	Oceanithermus profundus	1547220	1549685	Islander
NC_009667.1	Ochrobactrum anthropi	1940058	1947137	Islander
NC_009667.1	Ochrobactrum anthropi	224594	272610	Islander
NC_009667.1	Ochrobactrum anthropi	2269215	2279138	Islander
NC_009667.1	Ochrobactrum anthropi	2408857	2451478	Islander
NC_009667.1	Ochrobactrum anthropi	918845	935362	Islander
NC_009668.1	Ochrobactrum anthropi	1720678	1769834	Islander
NC_009668.1	Ochrobactrum anthropi	594042	611841	Islander
